Сведения о количестве заявленных страховых случаев,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,,,,,,пенсионного), заемщика,страхование,,,случаев и болезней,исследованиях,работников,медицинское,Всего,,средств наземного,,,,,,,,,, (кроме средств,автотранспортных,автотранспортных,владельцев средств,владельцев средств,владельцев средств,"организаций,",за причинение вреда,за причинение вреда,ненадлежащее,рисков,,,обязательном, федеральными,,,вреда в результате," жизни, здоровью,",предусмотренные,
,,,,,,, страхования)-всего,,,,,,лекарственного,налоговых органов,страхование,,Всего,транспорта,средств,,,,,"страхование,",,,, железнодорожного, средств (кроме, средств (страхования,железнодорожного,воздушного транспорта,водного транспорта,эксплуатирующих,вследствие недостатков,третьим лицам,исполнение,,,,государственном,законами,,,аварии на опасном, имуществу пассажиров,федеральными,
,,,,,,,,,,,,,препарата для,,,,,(кроме средств,железнодорожного,средств воздушного,средств водного,грузов,сельскохозяйственное,осуществляемое с,прочего имущества,прочего имущества,,транспорта)," страхования,", осуществляемого в,транспорта,,,опасные объекты,"товаров, работ, услуг",, обязательств по,,,, страховании лиц,,,, объекте,,законами,
,,,,,,,,,,,,,медицинского,,,,,железнодорожного,транспорта,транспорта,транспорта,,страхование - всего,государственной,юридических лиц,граждан,,, осуществляемого в,рамках международной,,,,,,, договору,,,,,,,,,,,
,,,,,,,,,,,,,применения,,,,,транспорта),,,,,, поддержкой,,,,,рамках международной, системы страхования,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,, системы страхования," ""Зеленая карта"")",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ""Зеленая карта"")",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
ИТОГО:,,,,59790239,379348,1186692,690009,167824,496683,56471546,54916433,499620,122,206,54416813,1555113,1320728,953347,8165,579,852,88191,2475,480,27989,239130,40642,7598,4164,3434,481,524,1628,199,2308,26362,1542,1357,192386,62329,62308,21,2069672,2058124,2702,8846,0,393098
1,1675,"""Совкомбанк страхование"" (АО)",Санкт-Петербург,106381,15522,0,0,0,0,96892,88526,649,0,0,87877,8366,8210,7577,0,0,23,420,0,0,90,100,38,5,5,0,0,0,1,0,3,27,2,0,118,0,0,0,9489,9488,0,1,0,0
2,3947,"АО ""АИГ""",Москва,374,0,0,0,0,0,374,11,11,0,0,0,363,232,0,0,0,0,198,0,0,34,0,119,0,0,0,0,0,0,0,0,119,0,0,12,0,0,0,0,0,0,0,0,0
3,2239,"АО ""АльфаСтрахование""",Москва,9606404,3263,0,0,0,0,9334368,9077756,17065,0,0,9060691,256612,178436,120801,301,38,54,1164,36,8,3615,52427,4526,2226,1495,731,0,100,77,0,66,2053,4,801,72849,0,0,0,272036,271803,47,186,0,0
4,3064,"АО ""Боровицкое страховое общество""",Москва,4484,0,0,0,0,0,1194,1061,21,0,0,1040,133,128,123,0,0,0,0,0,0,4,1,5,2,2,0,0,0,0,0,0,2,1,0,0,0,0,0,3290,3290,0,0,0,0
5,1284,"АО ""Группа Ренессанс Страхование""",Москва,556040,11833,0,0,0,0,492373,295851,8654,0,0,287197,196522,122128,73769,0,0,6,39063,0,0,226,9064,609,170,170,0,0,0,2,0,11,426,0,0,73785,0,0,0,63667,63611,1,55,0,0
6,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,148747,965,0,0,0,0,76746,54030,7408,0,0,46622,22716,22581,21552,0,5,5,26,34,0,300,659,120,8,8,0,0,0,0,2,1,92,17,0,15,0,0,0,72001,71968,0,33,0,0
7,1820,"АО ""ГУТА-Страхование""",Москва,266,0,0,0,0,0,266,256,1,0,0,255,10,3,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0
8,1412,"АО ""Д2 Страхование""",Новосибирск,2414,1022,0,0,0,0,2413,2196,564,0,0,1632,217,174,17,0,0,0,0,0,0,1,156,4,0,0,0,0,0,0,0,0,4,0,0,39,0,0,0,1,1,0,0,0,0
9,0055,"АО ""ДальЖАСО""",Хабаровск,5774,0,0,0,0,0,5774,5673,243,0,0,5430,101,99,74,1,0,0,5,0,0,10,9,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,18912,0,0,0,0,0,18912,17330,5,0,0,17325,1582,33,0,0,0,0,0,0,0,0,33,145,0,0,0,0,0,0,0,0,4,141,0,1404,0,0,0,0,0,0,0,0,0
11,1427,"АО ""МАКС""",Москва,167958,0,0,0,0,0,114138,97368,1379,0,1,95989,16770,16592,16301,42,0,1,64,4,4,48,132,55,16,16,0,0,0,1,0,0,38,0,1,122,423,423,0,53397,53300,0,97,0,0
12,3256,"АО ""МетЛайф""",Москва,408212,0,9648,9639,5385,9,398564,398564,6746,0,0,391818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2346,"АО ""ОСК""",Самара,28374,51,0,0,0,0,12599,6728,738,0,0,5990,5871,5789,5522,0,1,43,9,2,0,81,131,71,24,24,0,0,0,5,0,4,37,1,0,11,0,0,0,15775,15771,0,4,0,0
14,3748,"АО ""Русский Стандарт Страхование""",Москва,11582,0,8584,8584,0,0,2998,2998,2023,0,0,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7893
15,3889,"АО ""СГ ""ПРЕСТИЖ-ПОЛИС""",Москва,316,0,0,0,0,0,316,0,0,0,0,0,316,0,0,0,0,0,0,0,0,0,0,316,0,0,0,0,0,0,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0
16,2619,"АО ""СК ""Астро-Волга""",Самара,71926,0,0,0,0,0,13303,12081,1948,0,0,10133,1222,1212,1056,0,0,0,2,0,0,9,145,10,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,58623,58623,0,0,0,0
17,0507,"АО ""СК ""Колымская""",Хабаровск,8639,8,5924,5806,0,118,2715,2715,1440,0,0,1275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0915,"АО ""СК ""ПАРИ""",Москва,38263,0,0,0,0,0,36150,29292,466,0,0,28826,6858,5860,2264,0,0,1,2935,0,0,318,342,718,9,9,0,0,1,0,0,10,698,0,3,277,0,0,0,2113,2106,1,6,0,0
19,2733,"АО ""СК ""Резерв""",Хабаровск,293,0,0,0,0,0,293,293,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,4014,"АО ""СК ""Югория-Жизнь""",Москва,1068,0,985,985,0,0,83,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612
21,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,73829,0,0,0,0,0,43077,38447,597,0,0,37850,4630,4499,4397,0,0,1,11,0,0,21,69,102,6,6,0,0,0,0,0,0,8,88,0,29,0,0,0,30752,30716,0,36,0,0
22,2873,"АО ""СМК ""Сахамедстрах""",Якутск,4496,2859,0,0,0,0,4496,4496,0,0,0,4496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1587,"АО ""СО ""Талисман""",Казань,10030,0,0,0,0,0,555,157,157,0,0,0,398,390,376,0,0,0,0,8,8,0,6,1,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,9475,9475,0,0,0,0
24,1208,"АО ""СОГАЗ""",Москва,24660057,2,0,0,0,0,24487253,24360978,201249,0,0,24159729,126275,99862,47052,3586,429,272,486,22,2,12337,35678,11983,96,96,0,52,314,150,95,137,11110,29,112,14318,41567,41567,0,131237,122381,2184,6672,0,0
25,3229,"АО ""Страховая бизнес группа""",Воронеж,5364,468,0,0,0,0,2950,2894,262,0,0,2632,56,17,3,0,0,1,0,0,0,11,2,39,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,2414,2367,0,47,0,0
26,0983,"АО ""Страховая группа ""УралСиб""",Москва,269,0,0,0,0,0,269,254,197,0,0,57,15,3,0,0,0,0,0,0,0,2,1,11,0,0,0,0,0,0,0,0,3,8,0,1,0,0,0,0,0,0,0,0,0
27,0796,"АО ""Страховая группа АВАНГАРД - ГАРАНТ""",Москва,82,0,0,0,0,0,82,0,0,0,0,0,82,82,52,0,0,0,0,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,3390,"АО ""Страховая Компания ""ПОЛИС-ГАРАНТ""",Москва,4822,0,0,0,0,0,3836,2789,15,0,0,2774,1047,1034,1019,0,0,0,0,0,0,6,9,3,3,3,0,0,0,0,0,0,0,0,0,10,0,0,0,986,986,0,0,0,0
29,3230,"АО ""Страховая компания ""СОГАЗ-Мед""",Москва,9773,0,0,0,0,0,9773,9773,0,0,0,9773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,4315,0,0,0,0,0,4315,4256,211,0,0,4045,59,57,16,0,0,0,0,0,0,12,29,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
31,2144,"АО ""Страховая компания АСКО-Центр""",Курск,627,110,0,0,0,0,627,396,33,0,0,363,231,231,223,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0191,"АО ""Тинькофф Страхование""",Москва,54709,0,0,0,0,0,34591,8482,8482,0,0,0,26109,24667,18076,0,0,0,0,0,0,0,6591,75,19,19,0,0,0,0,0,0,56,0,0,1367,0,0,0,20118,20118,0,0,0,0
33,3987,"АО ""УРАЛСИБ Жизнь""",Москва,12691,48,12668,11708,181,960,23,23,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11063
34,0212,"АО ""Цюрих надежное страхование""",Москва,545,17,0,0,0,0,545,7,7,0,0,0,538,260,0,0,0,0,115,0,0,145,0,208,1,1,0,0,0,0,0,90,117,0,70,0,0,0,0,0,0,0,0,0,0
35,0177,"АО ""Юнити страхование""",Москва,37881,642,0,0,0,0,13034,1830,852,0,0,978,11204,11074,10805,0,0,0,46,0,0,140,83,107,32,15,17,0,0,0,0,5,70,0,2,21,0,0,0,24847,24847,0,0,0,0
36,3300,"АО СГ ""Спасские ворота""",Москва,7447,316,0,0,0,0,7271,6865,9,0,0,6856,406,400,32,0,0,0,362,0,0,5,1,6,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,176,172,0,4,0,0
37,1858,"АО СК "" Армеец""",Москва,16186,251,0,0,0,0,1112,994,357,0,0,637,118,104,64,0,0,0,0,0,0,5,35,14,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,15074,15074,0,0,0,0
38,0290,"АО СК ""Альянс""",Москва,7194,66,0,0,0,0,7189,3238,2805,12,0,433,3951,1939,11,214,6,35,1376,0,0,257,40,177,0,0,0,0,20,0,0,8,148,1,3,1832,0,0,0,5,0,0,5,0,0
39,0518,"АО СК ""БАСК""",Белово,104653,0,0,0,0,0,102022,101931,351,0,0,101580,91,88,79,0,0,0,1,0,0,1,7,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2631,2630,1,0,0,0
40,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,8554,603,0,0,0,0,981,380,340,0,0,40,601,244,221,0,0,0,15,0,0,1,7,357,353,0,353,0,0,0,0,2,2,0,0,0,0,0,0,7573,7573,0,0,0,0
41,0425,"АО СК ""Ингвар""",Москва,5640,0,0,0,0,0,5640,0,0,0,0,0,5640,5640,0,0,0,0,5581,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,3991,"АО СК ""Ренессанс здоровье""",Москва,41984,66,812,742,0,70,41172,41172,5561,0,0,35611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
43,2947,"АО СК ""РСХБ-Страхование""",Москва,12926,0,0,0,0,0,12926,11276,11064,0,0,212,1650,1541,475,0,0,1,3,380,279,229,453,49,0,0,0,0,0,0,0,0,49,0,10,50,0,0,0,0,0,0,0,0,0
44,1216,"АО СК ""Чулпан""",Альметьевск,20109,0,0,0,0,0,8771,8021,1487,0,0,6534,750,721,567,0,0,0,0,21,0,18,115,29,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,11338,11327,0,11,0,0
45,4376,"НКО ""ВОВС""",Сызрань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,4349,"НКО ""МОВС""",Санкт-Петербург,4,0,0,0,0,0,4,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,4301,НКО НОВС,Камышин,5,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
48,4202,"НКО ОВС ""Саклау""",Казань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,4296,"НКО ПОВС ""Кооп-Ресурс""",Вологда,8,0,0,0,0,0,8,0,0,0,0,0,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,4169,"НКО ПОВС ""СмартСтрах""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,347,0,0,0,0,0,347,0,0,0,0,0,347,347,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,4360,"НКО ПОВС ""Эталон""",Москва,2,0,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,4354,НКО ПОВС «ВЗАИМОПОМОЩЬ»,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,4279,НКО ПОВС «Кооперативное единство»,Новосибирск,32,0,0,0,0,0,32,0,0,0,0,0,32,32,10,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,4362,НКО ПОВС «Содружество»,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,2708,"ОАО ""ЧСК""",Москва,96453,0,0,0,0,0,96043,96016,112,0,0,95904,27,8,6,0,0,0,0,0,0,2,0,11,0,0,0,0,0,0,0,0,11,0,0,8,381,360,21,29,0,15,14,0,0
57,2496,"ООО ""Абсолют Страхование""",Москва,41461,2352,0,0,0,0,38147,34354,3170,1,0,31184,3793,3516,2732,0,0,37,166,1,1,215,365,208,18,18,0,0,0,17,0,24,148,1,1,68,0,0,0,3314,3307,0,7,0,0
58,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,6290,0,0,0,0,0,6290,5122,5065,0,0,57,1168,1125,74,0,1,0,0,344,0,40,666,40,0,0,0,0,0,0,0,1,39,0,0,3,0,0,0,0,0,0,0,0,0
59,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,161843,559,161085,160988,3203,97,758,758,206,0,0,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153230
60,0436,"ООО ""АМТ Страхование""",Москва,49,11,0,0,0,0,49,19,19,0,0,0,30,16,0,0,0,14,0,0,0,2,0,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,82,0,0,0,0,0,82,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0
62,3487,"ООО ""БИН Страхование""",Москва,75,0,0,0,0,0,72,18,18,0,0,0,54,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,3,0,0,3,0,0
63,3799,"ООО ""БСД""",Москва,13684,0,0,0,0,0,13684,13555,1,0,0,13554,129,120,104,0,0,0,6,0,0,6,4,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
64,3826,"ООО ""Вита-страхование""",Сургут,65054,0,1419,1383,0,36,63635,63635,98,0,0,63537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,3866,"ООО ""ВСК-Линия жизни""",Москва,31865,49,26072,25713,0,359,1296,1296,209,0,205,1087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4497,4497,0,0,0,0,0,0,25454
66,3978,"ООО ""ВСК-Милосердие""",Москва,2497,0,0,0,0,0,2497,2497,0,0,0,2497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,1083,"ООО ""Зетта Страхование""",Москва,45715,1088,0,0,0,0,24396,7384,3279,0,0,4105,17012,15876,14707,0,0,0,43,71,0,132,923,332,195,33,162,0,0,0,1,0,125,11,0,804,0,0,0,21319,21262,6,51,0,0
68,3984,"ООО ""Капитал Лайф Страхование Жизни""",Москва,159125,546,118571,118343,750,228,40554,40554,15796,0,0,24758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88938
69,4209,"ООО ""Кофас Рус Страховая Компания""",Москва,48,0,0,0,0,0,48,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0
70,4326,"ООО ""КПСК""",Симферополь,5310,0,0,0,0,0,5310,5209,81,0,0,5128,101,97,46,0,0,0,0,0,0,14,37,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
71,4189,"ООО ""Кредендо – Ингосстрах Кредитное Страхование""",Москва,49,0,0,0,0,0,49,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0
72,4013,"ООО ""МАКС-Жизнь""",Москва,4721,3,4721,4721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4475
73,3594,"ООО ""МСГ""",Москва,2141,976,0,0,0,0,2141,2141,1012,0,0,1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,3128,"ООО ""МСК ""АйАйСи""",Москва,254,90,0,0,0,0,254,90,0,0,0,90,164,164,18,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,2031,"ООО ""МСК ""ИНКО-МЕД""",Воронеж,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,4008,"ООО ""ОСЖ РЕСО-Гарантия""",Москва,1662,3,1605,1605,0,0,57,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1501
77,3609,"ООО ""ППФ Страхование жизни""",Москва,23090,0,19125,15500,0,3625,3965,3965,2504,0,0,1461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
78,3438,"ООО ""ПРОМИНСТРАХ""",Москва,155,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,154,0,0,0,0
79,3943,"ООО ""СК ""АК БАРС-Мед""",Казань,39042,4464,0,0,0,0,39042,39042,0,0,0,39042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,2042,"ООО ""СК ""Гранта""",Казань,3156,61,0,0,0,0,3156,1171,294,0,0,877,1985,1959,1898,0,0,1,0,0,0,19,41,24,4,4,0,0,0,0,0,7,13,0,0,2,0,0,0,0,0,0,0,0,0
81,3823,"ООО ""СК ""Ингосстрах-Жизнь""",Москва,12796,176,8967,8276,564,691,3829,3829,3792,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7473
82,3837,"ООО ""СК ""Ингосстрах-М""",Москва,15017,0,0,0,0,0,15017,15017,0,0,0,15017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,2169,"ООО ""СК ""Инертек""",Санкт-Петербург,3,0,0,0,0,0,3,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
84,2682,"ООО ""СК ""ИНСАЙТ""",Красногорск,521,0,0,0,0,0,521,0,0,0,0,0,521,436,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0
85,1336,"ООО ""СК ""Капитал-полис""",Санкт-Петербург,190840,0,0,0,0,0,190840,189738,30,0,0,189708,1102,1044,618,0,0,0,422,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0
86,2877,"ООО ""СК ""Мегарусс-Д""",Москва,2149,0,0,0,0,0,2106,431,129,0,0,302,1675,1675,1673,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,0,0,0,0
87,4293,"ООО ""СК ""Ойлер Гермес Ру""",Москва,112,0,0,0,0,0,112,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0
