Сведения о количестве заключенных договоров страхования в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,,,,,,пенсионного), заемщика,страхование,,,случаев и болезней,исследованиях,работников,медицинское,Всего,,средств наземного,,,,,,,,,, (кроме средств,автотранспортных,автотранспортных,владельцев средств,владельцев средств,владельцев средств,"организаций,",за причинение вреда,за причинение вреда,ненадлежащее,рисков,,,обязательном, федеральными,,,вреда в результате," жизни, здоровью,",предусмотренные,
,,,,,,, страхования)-всего,,,,,,лекарственного,налоговых органов,страхование,,Всего,транспорта,средств,,,,,"страхование,",,,, железнодорожного, средств (кроме, средств (страхования,железнодорожного,воздушного транспорта,водного транспорта,эксплуатирующих,вследствие недостатков,третьим лицам,исполнение,,,,государственном,законами,,,аварии на опасном, имуществу пассажиров,федеральными,
,,,,,,,,,,,,,препарата для,,,,,(кроме средств,железнодорожного,средств воздушного,средств водного,грузов,сельскохозяйственное,осуществляемое с,прочего имущества,прочего имущества,,транспорта)," страхования,", осуществляемого в,транспорта,,,опасные объекты,"товаров, работ, услуг",, обязательств по,,,, страховании лиц,,,, объекте,,законами,
,,,,,,,,,,,,,медицинского,,,,,железнодорожного,транспорта,транспорта,транспорта,,страхование - всего,государственной,юридических лиц,граждан,,, осуществляемого в,рамках международной,,,,,,, договору,,,,,,,,,,,
,,,,,,,,,,,,,применения,,,,,транспорта),,,,,, поддержкой,,,,,рамках международной, системы страхования,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,, системы страхования," ""Зеленая карта"")",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ""Зеленая карта"")",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
ИТОГО:,,,,175104790,3655478,5382538,5375828,4012893,6710,129773302,50616812,39886810,562,1,10730002,79156490,52653764,5244630,6030,1973,4189,3720201,47211,3165,409601,43219929,10964167,1251402,790266,456791,15,3641,7332,2109,33163,9651920,14585,32573,15505986,12,11,1,39948938,39659499,229770,59669,0,347190
1,1675,"""Совкомбанк страхование"" (АО)",Санкт-Петербург,2162027,18949,0,0,0,0,1856221,1248793,493584,0,0,755209,607428,181241,38689,4,0,55,2214,0,0,2530,137749,118803,4520,4520,0,0,0,30,4,71,114089,89,97,307287,0,0,0,305806,305456,273,77,0,0
2,3947,"АО ""АИГ""",Москва,1745,0,0,0,0,0,1521,0,0,0,0,0,1521,346,1,0,0,0,140,0,0,205,0,633,17,17,0,0,0,0,0,0,616,0,0,542,0,0,0,224,0,224,0,0,0
3,2239,"АО ""АльфаСтрахование""",Москва,34688211,20766,0,0,0,0,29430992,6858608,6461932,24,0,396676,22572384,12431747,499819,271,148,460,9743,221,65,19218,11901867,547507,157122,29469,127653,0,175,571,110,753,387737,1039,1269,9591861,0,0,0,5257219,5234937,19328,2954,0,0
4,3064,"АО ""Боровицкое страховое общество""",Москва,104417,0,0,0,0,0,58628,55603,36164,0,0,19439,3025,1230,324,0,0,0,16,0,0,373,517,1795,501,501,0,0,0,0,0,79,251,964,0,0,0,0,0,45789,45789,0,0,0,0
5,1284,"АО ""Группа Ренессанс Страхование""",Москва,3543156,118368,0,0,0,0,2534880,1499742,929220,0,0,570522,1035138,802853,254636,8,0,49,2185,0,0,4014,541961,108269,60688,60688,0,0,0,5,1,118,47456,1,0,124016,0,0,0,1008276,1005126,2813,337,0,0
6,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,3101494,21280,0,0,0,0,1355692,743537,627969,1,0,115568,612155,558401,229049,0,21,179,13780,953,0,18023,296396,44949,1289,1289,0,0,18,318,13,42,43266,3,41,8764,0,0,0,1745802,1741098,3439,1265,0,0
7,1820,"АО ""ГУТА-Страхование""",Москва,521,0,0,0,0,0,521,33,1,0,0,32,488,471,10,0,0,1,364,0,0,87,9,17,0,0,0,0,0,1,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0
8,1412,"АО ""Д2 Страхование""",Новосибирск,726875,28649,0,0,0,0,726875,477411,444488,0,0,32923,249464,45622,1740,0,0,0,64,0,0,59,43759,13603,0,0,0,0,0,0,0,0,13603,0,0,190239,0,0,0,0,0,0,0,0,0
9,0055,"АО ""ДальЖАСО""",Хабаровск,57367,0,0,0,0,0,57367,36378,23094,0,0,13284,20989,20372,81,536,0,1,18584,0,0,344,826,615,0,0,0,0,0,3,0,0,343,269,0,2,0,0,0,0,0,0,0,0,0
10,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,113155,0,0,0,0,0,113155,73033,10525,0,0,62508,40122,10330,0,0,0,0,0,0,0,0,10330,10944,0,0,0,0,0,0,0,0,10872,72,0,18848,0,0,0,0,0,0,0,0,0
11,1427,"АО ""МАКС""",Москва,1188740,0,0,0,0,0,359416,147525,105351,0,0,42174,211891,106483,59226,167,0,23,2008,23,19,4094,40942,25574,8184,8184,0,0,10,82,146,105,16792,255,76,79758,1,1,0,829323,826263,1572,1488,0,0
12,3256,"АО ""МетЛайф""",Москва,151844,0,18762,17917,11619,845,133082,133082,105228,0,0,27854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2346,"АО ""ОСК""",Самара,325205,4709,0,0,0,0,89797,28145,20394,0,0,7751,61652,54329,24225,5,6,175,11337,7,0,4903,13671,7045,1184,1184,0,0,42,193,4,387,5135,100,3,275,0,0,0,235408,234457,716,235,0,0
14,3748,"АО ""Русский Стандарт Страхование""",Москва,413414,0,124503,124503,0,0,288911,288911,198214,0,0,90697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11046
15,3889,"АО ""СГ ""ПРЕСТИЖ-ПОЛИС""",Москва,7655,0,0,0,0,0,7655,0,0,0,0,0,7655,7409,0,0,0,0,0,0,0,0,7409,246,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0
16,2619,"АО ""СК ""Астро-Волга""",Самара,2237465,0,0,0,0,0,1247769,682805,635936,0,0,46869,564964,560170,544883,0,0,12,470,8,0,892,13905,4794,2080,2080,0,0,0,0,0,20,2685,9,0,0,0,0,0,989696,989696,0,0,0,0
17,0507,"АО ""СК ""Колымская""",Хабаровск,62319,879,21871,21836,0,35,40448,40448,15480,0,0,24968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0915,"АО ""СК ""ПАРИ""",Москва,2597175,0,0,0,0,0,2568593,147056,136228,0,0,10828,2421537,2380239,5772,21,19,70,2262236,0,0,9863,102258,15567,4737,4737,0,0,34,207,30,635,9835,89,7862,17869,0,0,0,28582,27140,1312,130,0,0
19,2733,"АО ""СК ""Резерв""",Хабаровск,3,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,4014,"АО ""СК ""Югория-Жизнь""",Москва,9481,0,8075,8075,0,0,1406,1406,1373,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1940
21,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,715839,0,0,0,0,0,261194,170223,134559,0,0,35664,90971,79082,29317,35,0,20,7160,0,0,4363,38187,4080,1521,1521,0,0,0,0,0,5,1766,788,0,7809,0,0,0,454645,451813,1181,1651,0,0
22,2873,"АО ""СМК ""Сахамедстрах""",Якутск,1650,1286,0,0,0,0,1650,1650,0,0,0,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1587,"АО ""СО ""Талисман""",Казань,173663,0,0,0,0,0,5203,3446,3446,0,0,0,1757,1525,958,0,1,0,0,27,27,105,434,205,0,0,0,0,2,0,0,3,200,0,0,27,0,0,0,168460,168460,0,0,0,0
24,1208,"АО ""СОГАЗ""",Москва,8292462,57,0,0,0,0,6201484,4301488,3761058,0,0,540430,1899996,1012783,138586,1171,460,387,30993,256,25,24159,816771,382663,22041,22041,0,8,622,434,569,5190,353666,133,1627,502923,4,4,0,2090974,2029501,53175,8298,0,0
25,3229,"АО ""Страховая бизнес группа""",Воронеж,86999,13896,0,0,0,0,49030,47354,31469,0,0,15885,1676,942,43,0,4,0,392,0,0,274,229,681,0,0,0,0,27,10,0,151,367,126,0,53,0,0,0,37969,36338,1003,628,0,0
26,0983,"АО ""Страховая группа ""УралСиб""",Москва,28701,0,0,0,0,0,28701,28544,14741,0,0,13803,157,10,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0
27,0796,"АО ""Страховая группа АВАНГАРД - ГАРАНТ""",Москва,415,0,0,0,0,0,415,8,8,0,0,0,407,407,277,0,0,0,0,49,24,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,3390,"АО ""Страховая Компания ""ПОЛИС-ГАРАНТ""",Москва,61926,0,0,0,0,0,42134,17868,1412,0,0,16456,24266,3597,2579,0,0,59,59,0,0,138,762,4064,1804,1804,0,0,0,0,0,1246,1009,5,0,16605,0,0,0,19792,19792,0,0,0,0
29,3230,"АО ""Страховая компания ""СОГАЗ-Мед""",Москва,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,24420,0,0,0,0,0,24420,20483,5270,0,0,15213,3937,3370,58,0,2,0,30,0,0,260,3020,567,0,0,0,0,2,0,7,14,544,0,0,0,0,0,0,0,0,0,0,0,0
31,2144,"АО ""Страховая компания АСКО-Центр""",Курск,127917,2,0,0,0,0,127917,33303,33016,0,0,287,94614,94312,92566,0,0,0,240,14,0,424,1068,299,0,0,0,0,0,0,0,0,299,0,0,3,0,0,0,0,0,0,0,0,0
32,0191,"АО ""Тинькофф Страхование""",Москва,4703997,0,0,0,0,0,4445057,3612388,3612388,0,0,0,832669,499376,186210,0,0,0,0,0,0,2,313164,55484,13217,13217,0,0,0,0,0,0,42267,0,0,277809,0,0,0,258940,258940,0,0,0,0
33,3987,"АО ""УРАЛСИБ Жизнь""",Москва,31608,13,22315,22315,14342,0,9293,9293,0,0,0,9293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5552
34,0212,"АО ""Цюрих надежное страхование""",Москва,2113,122,0,0,0,0,2113,23,23,0,0,0,2090,638,0,0,0,0,222,0,0,416,0,930,5,5,0,0,0,0,0,330,595,0,209,313,0,0,0,0,0,0,0,0,0
35,0177,"АО ""Юнити страхование""",Москва,408155,10053,0,0,0,0,115019,38954,28283,0,0,10671,76065,53634,42456,0,0,0,422,0,0,843,9913,18910,10756,1272,9484,0,0,0,0,37,8117,0,21,3500,0,0,0,293136,293136,0,0,0,0
36,3300,"АО СГ ""Спасские ворота""",Москва,202403,1314,0,0,0,0,199208,5263,2761,0,0,2502,193945,192713,209,0,3,7,189752,0,0,526,2216,1210,19,19,0,0,2,16,1,16,1156,0,0,22,0,0,0,3195,3144,47,4,0,0
37,1858,"АО СК "" Армеец""",Москва,364098,13011,0,0,0,0,53677,47064,32773,0,0,14291,6613,5106,385,0,0,0,18,0,0,230,4473,1492,10,10,0,0,22,0,2,0,1421,37,0,15,0,0,0,310421,310421,0,0,0,0
38,0290,"АО СК ""Альянс""",Москва,428865,640,0,0,0,0,427613,239372,152899,56,0,86473,188241,28406,0,113,16,94,2613,0,0,1733,23837,1997,1,0,0,0,28,0,24,70,1850,24,111,157727,0,0,0,1252,0,811,441,0,0
39,0518,"АО СК ""БАСК""",Белово,79348,0,0,0,0,0,26171,12318,7216,0,0,5102,13853,13654,11583,0,0,0,1126,0,0,108,837,176,6,6,0,0,0,0,0,0,170,0,0,23,0,0,0,53177,52813,364,0,0,0
40,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,348173,27143,0,0,0,0,131387,71535,69907,0,0,1628,59852,31801,29501,0,0,2,130,0,0,313,1855,28038,27732,230,27502,0,0,1,0,25,280,0,0,13,0,0,0,216786,216786,0,0,0,0
41,0425,"АО СК ""Ингвар""",Москва,2214,0,0,0,0,0,2214,4,4,0,0,0,2210,2174,0,0,0,0,1356,0,0,785,33,33,0,0,0,0,0,0,0,0,33,0,0,3,0,0,0,0,0,0,0,0,0
42,3991,"АО СК ""Ренессанс здоровье""",Москва,553189,48922,169,74,0,95,553020,553020,551826,0,0,1194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2947,"АО СК ""РСХБ-Страхование""",Москва,624971,0,0,0,0,0,624898,269641,269638,0,0,3,355257,155436,1697,21,0,6,118,2563,944,17298,133733,121526,265,265,0,0,0,3,0,25,121233,0,9295,69000,0,0,0,73,0,73,0,0,0
44,1216,"АО СК ""Чулпан""",Альметьевск,216769,0,0,0,0,0,59415,38745,38368,0,0,377,20670,12603,1438,0,0,3,151,395,0,351,10265,7933,119,119,0,0,4,3,25,3,7776,3,1,133,0,0,0,157354,155379,1907,68,0,0
45,4376,"НКО ""ВОВС""",Сызрань,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
46,4349,"НКО ""МОВС""",Санкт-Петербург,154,0,0,0,0,0,154,0,0,0,0,0,154,11,1,0,0,0,0,1,1,6,3,89,0,0,0,0,0,0,0,0,0,89,45,9,0,0,0,0,0,0,0,0,0
47,4301,НКО НОВС,Камышин,577,0,0,0,0,0,577,0,0,0,0,0,577,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,24,0,553,0,0,0,0,0,0,0,0,0
48,4202,"НКО ОВС ""Саклау""",Казань,6,0,0,0,0,0,6,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
49,4296,"НКО ПОВС ""Кооп-Ресурс""",Вологда,67,0,0,0,0,0,67,0,0,0,0,0,67,67,4,0,0,0,0,0,0,47,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,4169,"НКО ПОВС ""СмартСтрах""",Москва,13,0,0,0,0,0,13,0,0,0,0,0,13,13,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,1455,0,0,0,0,0,1455,0,0,0,0,0,1455,1444,1420,0,0,0,14,0,0,9,1,7,0,0,0,0,0,0,0,1,5,1,0,4,0,0,0,0,0,0,0,0,0
52,4360,"НКО ПОВС ""Эталон""",Москва,444,0,0,0,0,0,444,0,0,0,0,0,444,444,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,4354,НКО ПОВС «ВЗАИМОПОМОЩЬ»,Москва,44,0,0,0,0,0,44,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,30,0,14,0,0,0,0,0,0,0,0,0
54,4279,НКО ПОВС «Кооперативное единство»,Новосибирск,155,0,0,0,0,0,155,0,0,0,0,0,155,155,39,0,0,0,0,0,0,91,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,4362,НКО ПОВС «Содружество»,Москва,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
56,2708,"ОАО ""ЧСК""",Москва,3442,0,0,0,0,0,1905,832,829,0,0,3,1073,79,0,0,2,0,14,0,0,62,1,301,0,0,0,0,49,28,28,0,196,0,0,693,2,1,1,1535,0,1427,108,0,0
57,2496,"ООО ""Абсолют Страхование""",Москва,2380373,31868,0,0,0,0,2307877,1691133,1639741,53,0,51392,616744,324429,11266,13,0,224,5601,117,117,6425,300783,238090,1666,1666,0,0,0,530,0,8003,227888,3,208,54017,0,0,0,72496,71398,848,250,0,0
58,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,235740,0,0,0,0,0,235740,94389,93039,0,0,1350,141351,110490,722,0,10,2,4,5137,0,1652,102963,30131,4,4,0,0,17,0,0,32,30078,0,0,730,0,0,0,0,0,0,0,0,0
59,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,1278080,233,1208898,1208898,1128154,0,69182,69182,32648,0,0,36534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68130
60,0436,"ООО ""АМТ Страхование""",Москва,614,144,0,0,0,0,614,157,157,0,0,0,457,142,0,0,0,92,29,0,0,21,0,315,0,0,0,0,0,309,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
61,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,177,0,0,0,0,0,177,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0
62,3487,"ООО ""БИН Страхование""",Москва,180,0,0,0,0,0,180,74,74,0,0,0,106,99,0,0,0,0,0,0,0,0,99,1,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0
63,3799,"ООО ""БСД""",Москва,40737,0,0,0,0,0,40737,12106,3762,0,0,8344,28631,6656,326,0,0,0,5266,0,0,734,330,21209,209,209,0,0,0,0,0,4,20743,253,766,0,0,0,0,0,0,0,0,0,0
64,3826,"ООО ""Вита-страхование""",Сургут,2596,0,1417,1417,4,0,1179,1179,1164,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,3866,"ООО ""ВСК-Линия жизни""",Москва,12648,9,12268,12268,0,0,378,378,3,0,1,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,8815
66,3978,"ООО ""ВСК-Милосердие""",Москва,7,0,0,0,0,0,7,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,1083,"ООО ""Зетта Страхование""",Москва,1563731,50947,0,0,0,0,1102238,506000,192537,0,0,313463,596238,481233,75432,8,0,0,218984,2391,0,8863,175555,56353,19358,3860,15498,0,0,0,40,86,36669,200,13,58639,0,0,0,461493,456935,3000,1558,0,0
68,3984,"ООО ""Капитал Лайф Страхование Жизни""",Москва,594255,35511,218375,216444,124221,1931,375880,375880,215213,0,0,160667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18849
69,4209,"ООО ""Кофас Рус Страховая Компания""",Москва,223,0,0,0,0,0,223,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0
70,4326,"ООО ""КПСК""",Симферополь,90621,0,0,0,0,0,90621,2418,1955,0,0,463,88203,45528,193,1,1,20,52,1,0,531,44729,42542,0,0,0,0,30,38,5,2,42466,1,133,0,0,0,0,0,0,0,0,0,0
71,4189,"ООО ""Кредендо – Ингосстрах Кредитное Страхование""",Москва,91,0,0,0,0,0,91,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0
72,4013,"ООО ""МАКС-Жизнь""",Москва,37984,5,37984,37984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5377
73,3594,"ООО ""МСГ""",Москва,40626,10405,0,0,0,0,40626,40626,30351,0,0,10275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,3128,"ООО ""МСК ""АйАйСи""",Москва,761766,22644,0,0,0,0,761766,22644,0,0,0,22644,739122,739114,75,0,0,0,0,0,0,0,739039,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
75,2031,"ООО ""МСК ""ИНКО-МЕД""",Воронеж,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,4008,"ООО ""ОСЖ РЕСО-Гарантия""",Москва,4665,3,2394,2394,0,0,2271,2271,2271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778
77,3609,"ООО ""ППФ Страхование жизни""",Москва,66272,0,47527,43768,0,3759,18745,18745,14414,0,0,4331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256
78,3438,"ООО ""ПРОМИНСТРАХ""",Москва,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,0
79,3943,"ООО ""СК ""АК БАРС-Мед""",Казань,23185,9482,0,0,0,0,23185,23185,0,0,0,23185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,2042,"ООО ""СК ""Гранта""",Казань,64540,2814,0,0,0,0,64540,32539,27923,0,0,4616,32001,26209,8066,0,0,10,91,0,0,405,17637,2732,105,105,0,0,0,18,0,1032,1535,42,0,3060,0,0,0,0,0,0,0,0,0
81,3823,"ООО ""СК ""Ингосстрах-Жизнь""",Москва,42682,277,7986,7962,1982,24,34696,34696,34478,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3472
82,3837,"ООО ""СК ""Ингосстрах-М""",Москва,2,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,2169,"ООО ""СК ""Инертек""",Санкт-Петербург,52,0,0,0,0,0,52,3,3,0,0,0,49,48,4,0,0,0,23,0,0,13,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
84,2682,"ООО ""СК ""ИНСАЙТ""",Красногорск,11286,0,0,0,0,0,11286,1476,999,0,0,477,9810,2891,2891,0,0,0,0,0,0,0,0,569,569,569,0,0,0,0,0,0,0,0,0,6350,0,0,0,0,0,0,0,0,0
85,1336,"ООО ""СК ""Капитал-полис""",Санкт-Петербург,22980,0,0,0,0,0,22980,10383,6798,0,0,3585,12597,8837,5159,0,0,0,3349,0,0,100,229,318,132,132,0,0,0,0,6,2,178,0,0,3442,0,0,0,0,0,0,0,0,0
