"Сведения о выплатах по договорам, принятым в перестрахование",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
,,ИТОГО:,,4442845.18045,0,0,0,0,4146836.58227,160274.27569,70204.3884,0,0,90069.88729,3986562.30658,3561755.46229,229045.27301,866.05981,1003341.01081,92217.08455,104634.64634,290148.85011,54.04701,1836698.92198,4803.61568,79784.97691,9619.33792,3656.57686,1223.60578,0,46839.79987,14.21043,1881.10362,6699.51528,13435.06891,1295.94088,26863.33372,318158.53366,0,0,0,296008.59818,137108.67339,36448.18796,122451.73683,0
1,1675,"""Совкомбанк страхование"" (АО)",Санкт-Петербург,1617.08308,-,-,-,-,645.03804,-,-,-,-,-,645.03804,373.18888,-,-,-,-,-,-,-,39.85555,333.33333,271.84916,271.84916,-,271.84916,-,-,-,-,-,-,-,-,-,-,-,-,972.04504,-,300.57986,671.46518,-
2,3947,"АО ""АИГ""",Москва,78591.68514,-,-,-,-,78591.68514,-,-,-,-,-,78591.68514,74717.63308,-,-,-,-,68271.66959,-,-,6445.96349,-,-,-,-,-,-,-,-,-,-,-,-,-,3874.05206,-,-,-,-,-,-,-,-
3,2239,"АО ""АльфаСтрахование""",Москва,428113.23293,-,-,-,-,283279.40238,-,-,-,-,-,283279.40238,255154.60498,234.18474,-,235513.95752,-,-,-,-,19406.46272,-,22382.32617,-,-,-,-,22382.32617,-,-,-,-,-,5742.47123,-,-,-,-,144833.83055,130850.1871,4631.56364,9352.07981,-
4,1284,"АО ""Группа Ренессанс Страхование""",Москва,10443.06209,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10443.06209,-,2426.71525,8016.34684,-
5,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,2578.28466,-,-,-,-,10.38011,-,-,-,-,-,10.38011,5.11418,-,-,-,-,-,-,-,5.11418,-,5.26593,-,-,-,-,5.26593,-,-,-,-,-,-,-,-,-,-,2567.90455,-,504.45744,2063.44711,-
6,1820,"АО ""ГУТА-Страхование""",Москва,7.56668,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.56668,-,-,7.56668,-
7,1427,"АО ""МАКС""",Москва,2987.51613,-,-,-,-,470.59295,-,-,-,-,-,470.59295,470.59295,-,-,-,-,-,-,-,470.59295,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2516.92318,-,427.87041,2089.05277,-
8,2346,"АО ""ОСК""",Самара,14159.95942,-,-,-,-,13756.19326,18,18,-,-,-,13738.19326,10749.77031,1050.07183,-,392.54173,1377.32484,185.49574,31.95461,-,7712.38156,-,2988.42295,-,-,-,-,-,-,-,-,2988.42295,-,-,-,-,-,-,403.76616,-,68.58088,335.18528,-
9,0235,"АО ""Русское перестраховочное общество""",Москва,80118.76206,-,-,-,-,80118.76206,382.01469,382.01469,-,-,-,79736.74737,79736.74737,3122.33613,-,-,-,138.3294,-,-,76405.78581,70.29603,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10,0915,"АО ""СК ""ПАРИ""",Москва,9581.50081,-,-,-,-,8100.98338,3349.42064,3349.42064,-,-,-,4751.56274,4599.69404,1843.79971,-,-,-,539.54519,-,-,9.98526,2206.36388,151.8687,-,-,-,-,-,-,-,151.8687,-,-,-,-,-,-,-,1480.51743,-,170.86005,1309.65738,-
11,1208,"АО ""СОГАЗ""",Москва,1039073.33068,-,-,-,-,1024198.13097,17836.1573,17836.1573,-,-,-,1006361.97367,997203.95464,1073.69079,-,160811.95803,10002.80495,4118.57827,228282.53266,-,592914.38994,-,6156.85866,3522.18511,-,-,-,1785.79978,-,-,-,848.87377,-,6.3124,2994.84797,-,-,-,14875.19971,-,921.62206,13953.57765,-
12,3229,"АО ""Страховая бизнес группа""",Воронеж,413.03171,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,413.03171,-,67.17661,345.8551,-
13,0212,"АО ""Цюрих надежное страхование""",Москва,76.66954,-,-,-,-,76.66954,-,-,-,-,-,76.66954,76.66954,-,-,-,-,-,-,-,76.66954,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,0177,"АО ""Юнити страхование""",Москва,951.75662,-,-,-,-,951.75662,-,-,-,-,-,951.75662,-,-,-,-,-,-,-,-,-,-,951.75662,951.75662,-,951.75662,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,4351,АО РНПК,Москва,1159094.39347,-,-,-,-,1152588.1749,78820.10836,42478.64035,-,-,36341.46801,1073768.06654,752555.05896,142383.06692,17.06954,129653.48953,14768.62,7777.8724,49186.51661,54.04701,407814.8912,953.53276,12013.69591,1067.42853,-,-,-,2557.9358,-,-,5923.90242,1176.41374,1288.01542,-,309199.31167,-,-,-,6506.21857,6258.48629,247.73228,-,-
16,3300,"АО СГ ""Спасские ворота""",Москва,1091.68317,-,-,-,-,356.77567,-,-,-,-,-,356.77567,356.77567,-,-,-,-,355.3684,-,-,1.40727,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,734.9075,-,158.78574,576.12176,-
17,0290,"АО СК ""Альянс""",Москва,42461.87102,-,-,-,-,39635.50424,-,-,-,-,-,39635.50424,27783.96991,-,-,27124.91381,-,-,-,-,659.0561,-,-,-,-,-,-,-,-,-,-,-,-,11851.53433,-,-,-,-,2826.36678,-,584.20835,2242.15843,-
18,2947,"АО СК ""РСХБ-Страхование""",Москва,3888.75766,-,-,-,-,3886.03248,3462.00608,-,-,-,3462.00608,424.0264,424.0264,-,-,-,-,-,-,-,424.0264,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.72518,-,-,2.72518,-
19,1216,"АО СК ""Чулпан""",Альметьевск,3635.98242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3635.98242,-,1098.29068,2537.69174,-
20,2708,"ОАО ""ЧСК""",Москва,646.51716,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,646.51716,-,137.31213,509.20503,-
21,2496,"ООО ""Абсолют Страхование""",Москва,33670.22431,-,-,-,-,32820.21275,-,-,-,-,-,32820.21275,32819.88654,26854.33282,-,177.58401,-,175.02844,-,-,5612.94127,-,-,-,-,-,-,-,-,-,-,-,-,-,0.32621,-,-,-,850.01156,-,186.95336,663.0582,-
22,4375,"ООО ""ДжиАйСи Перестрахование""",Москва,7101.941,-,-,-,-,7101.941,-,-,-,-,-,7101.941,7101.941,-,-,7101.941,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
23,1083,"ООО ""Зетта Страхование""",Москва,899.66513,-,-,-,-,21.83491,-,-,-,-,-,21.83491,21.83491,-,-,-,-,0.84493,-,-,20.98998,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,877.83022,-,285.09838,592.73184,-
24,4189,"ООО ""Кредендо – Ингосстрах Кредитное Страхование""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
25,1307,"ООО ""СК ""Согласие""",Москва,5969.05656,-,-,-,-,2684.95687,-,-,-,-,-,2684.95687,1675.81531,804.79962,-,732.42775,-,-,-,-,135.17294,3.415,599.584,-,-,-,-,-,-,300.27055,-,299.31345,-,409.55756,-,-,-,-,3284.09969,-,741.70776,2542.39193,-
26,1182,"ООО ""СК ""ТИТ""",Москва,56918.20739,-,-,-,-,56918.20739,-,-,-,-,-,56918.20739,56918.20739,207.27493,-,4082.73179,-,4961.50257,-,-,47389.17079,277.52731,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
27,3969,"ООО ""СК Чабб""",Москва,102773.56402,-,-,-,-,102773.56402,1506.31623,1506.31623,-,-,-,101267.24779,95277.08715,-,-,-,-,169.92898,-,-,95107.15817,-,4628.22896,-,-,-,-,-,-,-,-,4628.22896,-,1361.93168,-,-,-,-,-,-,-,-,-
28,4174,"ООО ""СКОР П.О.""",Москва,275269.59267,-,-,-,-,275269.59267,4038.2147,3613.50905,-,-,424.70565,271231.37797,267897.08046,45636.14167,-,4181.59418,-,394.58638,12600.33535,-,205084.42288,-,1584.29751,153.65105,4.10941,-,-,-,-,-,-,1422.721,7.92546,-,1750,-,-,-,-,-,-,-,-
29,3193,"ООО ""СТРАХОВАЯ КОМПАНИЯ ""АРСЕНАЛЪ""",Москва,384.01051,-,-,-,-,384.01051,-,-,-,-,-,384.01051,384.01051,375.61739,-,-,-,-,-,-,8.39312,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30,3834,"ООО ""Страховое общество ""Помощь""",Санкт-Петербург,346.94535,-,-,-,-,346.94535,-,-,-,-,-,346.94535,-,-,-,-,-,-,-,-,-,-,346.94535,-,-,-,-,-,-,-,-,346.94535,-,-,-,-,-,-,-,-,-,-,-
31,0585,"ООО ""СФ ""Адонис""",Пермь,988.98291,-,-,-,-,566.92181,-,-,-,-,-,566.92181,566.92181,22.0662,-,-,-,-,-,-,65.51255,479.34306,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,422.0611,-,98.9424,323.1187,-
32,3398,"ООО СК ""ВТБ Страхование""",Москва,23188.18535,0,0,0,0,13973.79437,122.99207,122.99207,0,0,0,13850.8023,10242.02814,0,0,25.875,0,0,0,0,10216.15314,0,3608.77416,0,0,0,0,3608.77416,0,0,0,0,0,0,0,0,0,0,9214.39098,0,1841.81873,7372.57225,0
33,3847,"ООО СК ""НСГ""",Москва,809.76318,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,809.76318,-,809.76318,-,-
34,3268,"ООО СК ""Паритет-СК""",Москва,593.41638,-,-,-,-,2.34544,-,-,-,-,-,2.34544,2.34544,-,-,-,-,-,-,-,2.34544,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,591.07094,-,125.42365,465.64729,-
35,4331,"ООО СК ""Сбербанк страхование""",Москва,5349.01933,-,-,-,-,5276.19349,-,-,-,-,-,5276.19349,2730.00928,-,-,-,-,-,-,-,2730.00928,-,-,-,-,-,-,-,-,-,-,-,-,2546.18421,-,-,-,-,72.82584,-,15.2076,57.61824,-
36,0667,"ООО СК ""УРАЛСИБ СТРАХОВАНИЕ""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
37,1643,"ООО СПК ""Юнити Ре""",Москва,10175.87925,-,-,-,-,10175.87925,-,-,-,-,-,10175.87925,9219.31186,-,-,-,-,-,-,-,9219.31186,-,956.56739,-,-,-,-,-,-,-,-,956.56739,-,-,-,-,-,-,-,-,-,-,-
38,0397,"ООО Страховая Компания ""Гелиос""",Москва,38.00205,-,-,-,-,1.92691,1.92691,1.92691,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,36.07514,-,36.07514,-,-
39,1834,"ПАО ""САК ""ЭНЕРГОГАРАНТ""",Москва,15743.78614,-,-,-,-,11914.11039,-,-,-,-,-,11914.11039,9113.64969,471.19268,-,-,-,1415.08585,-,-,7227.37116,-,241.30288,-,-,-,-,-,-,48.6458,-,192.65708,-,2219.16207,339.99575,-,-,-,3829.67575,-,1183.62204,2646.05371,-
40,0001,"ПАО СК ""Росгосстрах""",Люберцы,58404.72296,-,-,-,-,32690.97887,-,-,-,-,-,32690.97887,28182.65811,-,566.57848,1548.5292,-,-,-,-,26067.55043,-,1793.75926,924.95702,924.95702,-,-,2.9811,-,64.62581,543.06213,258.1332,-,2714.5615,-,-,-,-,25713.74409,-,5917.0282,19796.71589,-
41,0621,"САО ""ВСК""",Москва,100214.40573,-,-,-,-,92859.46341,-,-,-,-,-,92859.46341,92833.42565,224.65791,-,3014.97505,56380.63972,3514.2169,-,-,29597.69151,101.24456,14.41902,-,-,-,-,0.20859,14.21043,-,-,-,-,11.61874,-,-,-,-,7354.94232,-,1541.08935,5813.85297,-
42,0348,"САО ""ЛЕКСГАРАНТ""",Москва,58806.48,-,-,-,-,58806.48,-,-,-,-,-,58806.48,58806.48,-,-,58806.48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
43,1209,"САО ""РЕСО-Гарантия""",Москва,92807.34289,-,-,-,-,64128.82317,49634.92678,-,-,-,49634.92678,14493.89639,14378.33725,621.94164,-,-,-,27.99884,-,-,13349.83702,378.55975,115.55914,-,-,-,-,-,-,64.62581,-,50.93333,-,-,-,-,-,-,28678.51972,-,6239.75536,22438.76436,-
44,0928,"СПАО ""Ингосстрах""",Москва,712859.34089,-,-,-,-,691452.31795,1102.19193,895.41116,-,-,206.78077,690350.12602,669376.63088,4120.09803,282.41179,370172.01221,9687.69504,12588.59446,47.51088,-,272478.30847,-,20973.49514,2727.51043,2727.51043,-,-,16496.50834,-,1402.93565,80.68203,265.85869,-,-,-,-,-,-,21407.02294,-,5679.94743,15727.07551,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
в том числе,,,,2042136.38725,0,0,0,0,1746127.78907,140555.58155,51105.39118,0,0,89450.19037,1605572.20752,1246675.95845,181483.81794,866.05981,333938.82273,14768.62,26213.03495,61786.85196,54.04701,622815.13538,4803.61568,24692.00237,4066.31671,2577.49738,271.84916,0,4087.87756,0,1880.82187,6698.27696,7264.44827,694.261,22546.95941,311657.28729,0,0,0,296008.59818,137108.67339,36448.18796,122451.73683,0
на территории Российской Федерации,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
из-за пределов территории Российской Федерации,,,,2400708.7932,0,0,0,0,2400708.7932,19718.69414,19098.99722,0,0,619.69692,2380990.09906,2315079.50384,47561.45507,0,669402.18808,77448.46455,78421.61139,228361.99815,0,1213883.7866,0,55092.97454,5553.02121,1079.07948,951.75662,0,42751.92231,14.21043,0.28175,1.23832,6170.62064,601.67988,4316.37431,6501.24637,0,0,0,0,0,0,0,0
