"Сведения о количестве договоров страхования, заключенные в отчетном периоде, в разрезе страховщиков, единиц",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185,Unnamed: 186,Unnamed: 187,Unnamed: 188,Unnamed: 189,Unnamed: 190,Unnamed: 191,Unnamed: 192,Unnamed: 193,Unnamed: 194,Unnamed: 195,Unnamed: 196,Unnamed: 197,Unnamed: 198,Unnamed: 199,Unnamed: 200,Unnamed: 201,Unnamed: 202,Unnamed: 203,Unnamed: 204,Unnamed: 205,Unnamed: 206,Unnamed: 207,Unnamed: 208,Unnamed: 209,Unnamed: 210,Unnamed: 211,Unnamed: 212,Unnamed: 213,Unnamed: 214,Unnamed: 215,Unnamed: 216,Unnamed: 217,Unnamed: 218,Unnamed: 219,Unnamed: 220,Unnamed: 221,Unnamed: 222,Unnamed: 223,Unnamed: 224,Unnamed: 225,Unnamed: 226,Unnamed: 227,Unnamed: 228,Unnamed: 229,Unnamed: 230,Unnamed: 231,Unnamed: 232,Unnamed: 233,Unnamed: 234,Unnamed: 235,Unnamed: 236,Unnamed: 237,Unnamed: 238,Unnamed: 239,Unnamed: 240,Unnamed: 241,Unnamed: 242,Unnamed: 243,Unnamed: 244,Unnamed: 245,Unnamed: 246,Unnamed: 247,Unnamed: 248,Unnamed: 249,Unnamed: 250,Unnamed: 251,Unnamed: 252,Unnamed: 253,Unnamed: 254,Unnamed: 255
0191,"Акционерное общество ""Тинькофф Страхование""",2572589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1543674,1543674,207910,0,0,0,0,1335764,0,0,0,0,626912,342219,121661,121661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220558,82437,0,138121,37481,12297,12297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25184,0,0,0,0,25184,0,,0,0,0,0,0,0,0,0,0,247212,194281,0,52931,,,,,,,,,402003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0206,"Акционерное общество ""Страховая Компания ""СОЛИДАРНОСТЬ""",45112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,42332,6090,0,0,0,428,0,5662,36242,942,53,35247,2780,2358,53,50,3,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,213,0,0,213,2033,215,220,1598,422,1,0,0,1,0,2,0,0,0,0,0,0,0,3,0,3,364,42,0,2,0,320,52,,0,0,0,0,0,0,52,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0212,"Акционерное общество Страховая компания ""Турикум""",188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,107,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,9,0,6,3,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,44,0,0,0,0,44,0,,0,0,0,0,0,0,0,0,1,9,0,0,9,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0290,"Акционерное общество ""Зетта Страхование""",10127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,5931,3929,0,0,0,0,0,3929,2002,2002,0,0,4064,298,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,49,0,3,46,65,0,0,65,73,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,56,0,0,0,0,56,0,,0,0,0,0,0,0,0,0,0,3693,0,0,3693,,,,,,,,,0,120,120,0,0,0,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
0348,"Страховое акционерное общество ""ЛЕКСГАРАНТ""",4541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,4444,3,0,0,0,0,0,3,4441,0,0,4441,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,,0,0,0,0,0,0,0,21,0,76,76,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0397,"Общество с ограниченной ответственностью Страховая Компания ""Гелиос""",140900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,49366,43434,5157,0,0,0,0,38277,5932,0,283,5649,31020,27313,20512,20512,0,0,0,0,0,0,1682,0,0,0,0,0,0,0,0,0,0,0,1128,2,25,1101,3991,463,1179,2349,2051,13,13,0,0,0,1,0,0,0,0,0,0,0,4,0,4,2014,33,0,12,0,1969,19,,0,0,0,0,0,0,19,0,0,1656,1637,0,19,,,,,,,,,60514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0436,"Общество с ограниченной ответственностью ""АМТ Страхование""",24743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,13805,13678,0,0,0,0,0,13678,127,0,0,127,10938,9952,0,0,0,0,1,13,13,0,27,0,0,0,0,0,0,0,0,0,0,0,203,0,0,203,9708,0,0,9708,145,0,0,0,0,0,14,68,0,68,0,0,0,0,7,0,7,56,0,0,0,0,56,0,,0,0,0,0,0,0,0,0,0,841,0,841,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0448,"Страховое Акционерное Общество ""Геополис""",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0518,"Акционерное общество Страховая компания ""БАСК""",19789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2164,1649,0,0,0,0,0,1649,515,0,0,515,4711,4658,4410,4410,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,36,0,0,36,185,125,59,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,51,0,,0,0,0,0,0,0,0,0,0,2,0,0,2,,,,,,,,,12776,138,129,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0585,"Общество с ограниченной ответственностью ""Страховая фирма ""Адонис""",30018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,8059,6109,8,0,0,0,0,6101,1950,0,1551,399,12234,12054,4909,4909,0,0,0,0,0,0,73,54,0,0,0,0,0,54,0,0,54,0,164,0,0,164,6854,2221,1991,2642,140,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,127,0,,0,0,0,0,0,0,0,0,0,40,0,0,40,,,,,,,,,9725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0621,"Страховое акционерное общество ""ВСК""",3840042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1029328,730802,153916,2199,0,856,0,573831,298526,0,30158,268368,1904298,1300165,154609,154609,0,112,49,49,49,0,193277,152,32,2,0,30,0,120,3,0,117,0,5740,402,646,4692,946177,694798,250853,526,546253,17038,7298,9740,0,0,188,65,65,0,36,9,0,27,134,134,0,528780,1096,0,169,56,527459,12,,0,0,0,0,0,0,4,8,23,57857,0,0,57857,,,,,,,,,892627,11590,8495,167,398,2530,2199,2,0,2,1,0,1,16,19,16,3,2159,690,218,441,810,2,0,0
0630,"Акционерное общество ""Страховая компания ГАЙДЕ""",147928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,36584,27317,0,0,0,0,0,27317,9267,1314,0,7953,39114,36513,21468,21468,0,11,0,0,0,0,2352,0,0,0,0,0,0,0,0,0,0,0,750,0,0,750,11932,10055,0,1877,1123,257,257,0,0,0,0,0,0,0,0,0,0,0,4,0,4,657,0,0,0,0,657,205,,0,0,0,0,0,0,205,0,0,1478,0,0,1478,,,,,,,,,71381,586,586,0,0,0,263,0,0,0,0,0,0,0,0,0,0,263,0,0,263,0,0,0,0
0667,"Общество с ограниченной ответственностью ""Инлайф страхование""",16127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,4816,4417,0,0,0,0,0,4417,399,0,145,254,11311,8542,0,0,0,0,0,0,0,0,387,0,0,0,0,0,0,0,0,0,0,0,201,0,0,201,7954,23,192,7739,2438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2438,0,0,0,0,2438,0,,0,0,0,0,0,0,0,0,0,331,0,0,331,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0796,"Акционерное общество ""Страховая группа АВАНГАРД - ГАРАНТ""",77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,74,74,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0915,"Акционерное общество ""Страховая компания ""ПАРИ""",577315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,64964,47309,0,0,0,0,0,47309,17655,0,11142,6513,503631,484893,2410,2410,0,9,3,4,0,4,443116,0,0,0,0,0,0,0,0,0,0,0,2413,723,101,1589,36938,1444,17686,17808,12490,1525,1525,0,0,0,8,18,0,18,3,3,0,0,108,16,92,10814,96,0,13,1,10704,14,,0,0,0,0,0,0,13,1,3,6245,5448,0,797,,,,,,,,,8246,433,217,15,7,194,41,0,0,0,2,0,2,0,5,5,0,34,14,10,4,6,0,0,0
0928,"Страховое публичное акционерное общество ""Ингосстрах""",3032605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,910455,464993,9255,2245,3,0,0,453490,445462,339689,748,105025,1012286,780590,360012,360012,0,55,69,174,155,19,7157,30,11,2,0,9,0,19,0,0,19,0,13735,0,640,13095,399358,90723,75901,232734,93950,28905,28905,0,0,0,485,185,164,21,46,18,1,27,448,0,448,63803,719,539,551,38,61956,78,,0,0,0,0,0,0,77,1,104,137642,5442,0,132200,,,,,,,,,1093031,13830,9841,308,264,3417,3003,2,1,1,9,1,8,18,38,30,8,2930,1403,897,237,393,5,1,0
1083,"Общество с ограниченной ответственностью ""Зетта Страхование""",322743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,72603,49755,697,0,0,270,0,48788,22848,10525,678,11645,117199,96070,38382,38382,0,1,0,0,0,0,820,417,0,0,0,0,0,417,0,0,417,0,1520,0,185,1335,54930,43984,10318,628,12572,4388,663,3725,0,0,0,0,0,0,7,7,0,0,18,16,2,8094,1992,0,29,9,6064,65,,0,0,14,0,0,0,2,49,4,8553,1321,0,7232,,,,,,,,,131405,1201,654,15,48,484,335,0,0,0,0,0,0,18,35,35,0,282,138,90,23,31,0,0,0
1182,"Общество с ограниченной ответственностью ""Страховая компания ""ТИТ""",66027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,31432,3356,39,0,0,0,0,3317,28076,0,0,28076,34595,31986,27029,27029,0,0,11,0,0,0,1419,0,0,0,0,0,0,0,0,0,0,0,295,0,1,294,3232,0,0,3232,2148,81,81,0,0,0,52,0,0,0,0,0,0,0,1986,0,1986,0,0,0,0,0,0,29,,0,0,0,0,0,0,19,10,0,461,7,6,448,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,"Акционерное общество ""Страховое общество газовой промышленности""",3233114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1216531,985859,871975,1088,0,4319,0,108477,230672,0,3526,227146,1305863,269917,52352,48523,3829,354,137,47,40,7,7430,15,5,0,0,5,0,10,0,0,10,0,4938,0,790,4148,204644,7059,0,197585,80301,7979,7979,0,0,2,250,55,43,12,160,9,39,112,1162,131,1031,70636,758,82,45,14,69737,57,,0,9,0,0,0,0,6,42,151,955494,877690,0,77804,,,,,,,,,686232,22822,17037,394,2862,2529,1666,11,2,9,6,2,4,6,7,6,1,1624,664,185,157,618,5,7,0
1209,"Страховое акционерное общество ""РЕСО-Гарантия""",2294422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,437203,233008,44295,1397,0,7357,0,179959,204195,67515,4168,132512,726192,507614,136728,136728,0,16,0,0,0,0,7747,90,0,0,0,0,0,90,0,0,90,0,38540,0,2308,36232,324493,69660,143040,111793,135173,46802,41594,5208,0,0,1,0,0,0,16,3,0,13,166,166,0,88083,389,0,345,52,87297,105,,0,0,0,0,0,0,3,102,313,83092,3932,4,79156,,,,,,,,,1121050,9143,4577,209,211,4146,834,0,0,0,0,0,0,0,5,4,1,829,339,309,125,56,0,0,0
1216,"Акционерное общество Страховая компания ""Чулпан""",40258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,10387,10313,0,0,0,27,0,10286,74,6,53,15,6764,3961,347,347,0,0,0,0,0,0,89,74,0,0,0,0,0,74,0,0,74,0,63,0,1,62,3388,1930,1426,32,2801,37,37,0,0,0,2,0,0,0,3,1,0,2,0,0,0,2757,16,0,2,0,2739,2,,0,0,0,0,0,0,2,0,0,2,0,0,2,,,,,,,,,22287,791,419,0,353,19,29,0,0,0,0,0,0,0,0,0,0,29,18,8,3,0,0,0,0
