Сведения о количестве урегулированных страховых случаев,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
6,0191,"АО  ""Тинькофф  Страхование""",Москва,7724,-,-,-,-,-,4968,2011,2011,-,-,-,2957,2846,2740,-,-,-,-,-,-,-,106,24,16,16,-,-,-,-,-,-,8,-,-,87,-,-,-,2756,2756,-,-,-
7,0212,"АО  ""Цюрих надежное страхование""",Москва,474,10,-,-,-,-,474,1,1,-,-,-,473,330,53,-,-,-,191,-,-,84,2,91,-,-,-,-,-,-,-,12,79,-,52,-,-,-,-,-,-,-,-,-
8,3947,"АО ""АИГ""",Москва,199,-,-,-,-,-,199,124,124,-,-,-,75,63,4,-,-,-,48,-,-,11,-,10,-,-,-,-,-,-,-,-,10,-,-,2,-,-,-,-,-,-,-,-
9,2239,"АО ""АльфаСтрахование""",Москва,2504410,45,-,-,-,-,2408868,2338839,4943,-,-,2333896,70029,55321,39659,62,18,14,183,36,-,1005,14344,1646,1034,668,366,-,262,6,1,23,315,5,10,13052,-,-,-,95542,95460,13,69,-
10,3064,"АО ""Боровицкое страховое общество""",Москва,342,14,-,-,-,-,93,64,3,-,-,61,29,29,28,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,249,249,-,-,-
11,0433,"АО ""ВостСибЖАСО""",Иркутск,1035,-,-,-,-,-,1035,924,709,-,-,215,111,104,14,-,-,-,-,-,-,2,88,7,2,2,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-
12,4014,"АО ""ГСК ""Югория-Жизнь""",.Ханты-Мансийск,100,-,90,90,-,-,10,10,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
13,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,41906,-,-,-,-,-,13947,6093,2776,1,-,3317,7854,7801,7487,-,-,-,-,16,-,21,277,53,3,3,-,-,-,-,-,4,27,19,-,-,-,-,-,27959,27959,-,-,-
14,2071,"АО ""ГСМК""",Санкт-Петербург,1944,51,-,-,-,-,1944,1944,-,-,-,1944,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,1820,"АО ""ГУТА-Страхование""",Москва,2336,-,-,-,-,-,1179,126,18,-,-,108,1053,1020,1012,-,-,-,-,2,2,5,1,32,9,8,-,-,-,-,-,-,22,1,-,1,-,-,-,1157,1157,-,-,-
16,1412,"АО ""Д2  Страхование""",Новосибирск,1107,1,-,-,-,-,1106,662,261,-,-,401,444,431,1,-,-,-,1,-,-,7,422,1,-,-,-,-,-,-,-,-,1,-,-,12,-,-,-,1,1,-,-,-
17,0055,"АО ""ДальЖАСО""",Хабаровск,1318,-,-,-,-,-,1318,1260,350,-,-,910,58,48,33,-,-,-,1,-,-,5,9,10,-,-,-,-,-,-,-,-,3,7,-,-,-,-,-,-,-,-,-,-
18,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,30329,-,-,-,-,-,30329,30320,30320,-,-,-,9,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,3,-,6,-,-,-,-,-,-,-,-
19,4337,"АО ""КСА - КЛУВЕР""",Красноперекопск,813,-,-,-,-,-,813,205,111,-,-,94,608,605,601,-,-,-,-,-,-,-,4,3,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-
20,1427,"АО ""МАКС""",Москва,173620,-,-,-,-,-,115394,107346,2034,-,-,105312,8048,7500,6868,-,-,1,1,21,-,125,484,449,363,363,-,-,-,-,-,55,21,10,-,99,9556,9556,-,48670,48354,2,314,-
21,3256,"АО ""МетЛайф""",Москва,407649,-,4289,4289,3040,-,403360,403360,3258,-,-,400102,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22,3116,"АО ""НАСКО""",Казань,31453,-,-,-,-,-,6736,5092,1752,-,-,3340,1644,1443,690,-,-,-,1,155,-,34,563,143,-,-,-,-,-,-,-,2,140,1,7,51,-,-,-,24717,24694,-,23,-
23,2346,"АО ""ОСК""",Самара,12784,2,-,0,0,0,4404,1289,365,0,0,924,3115,3099,2947,0,0,3,1,0,0,39,109,16,5,5,0,0,0,0,0,0,10,1,0,0,-,0,0,8380,8378,0,2,0
24,3748,"АО ""Русский Стандарт Страхование""",Москва,967,-,151,151,-,-,816,816,448,-,-,368,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
25,2619,"АО ""СК ""Астро-Волга""",Самара,6713,-,-,-,-,-,1818,1669,161,-,-,1508,149,135,117,-,-,-,-,2,-,3,13,14,1,1,-,-,-,-,-,-,13,-,-,-,-,-,-,4895,4895,-,-,-
26,3780,"АО ""СК ""Выручим!""",Екатеринбург,119,-,-,-,-,-,119,29,28,-,-,1,90,90,90,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
27,0507,"АО ""СК ""Колымская""",Хабаровск,3753,10,2333,2284,-,49,1420,1420,861,-,-,559,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
28,0915,"АО ""СК ""ПАРИ""",Москва,32214,-,-,-,-,-,31133,29004,121,-,-,28883,2129,1950,1351,-,-,-,465,-,-,82,52,57,5,5,-,-,-,3,-,13,34,2,-,122,-,-,-,1081,1061,-,20,-
29,0552,"АО ""СК ""Чувашия-Мед""",Чебоксары,8719,-,-,-,-,-,8719,8719,-,-,-,8719,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,23405,-,-,-,-,-,14688,12361,216,-,-,12145,2327,2302,2257,-,-,-,3,-,-,13,29,14,11,11,-,-,-,-,-,-,3,-,-,11,-,-,-,8717,8699,-,18,-
31,2359,"АО ""СК УСПЕХ""",Москва,432,-,-,-,-,-,432,430,-,-,-,430,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
32,2873,"АО ""СМК ""Сахамедстрах""",Якутск,6483,3832,-,-,-,-,6483,6483,-,-,-,6483,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
33,1587,"АО ""СО ""Талисман""",Казань,4243,-,-,-,-,-,303,80,80,-,-,-,223,223,215,-,-,-,-,1,1,3,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3940,3940,-,-,-
34,1208,"АО ""СОГАЗ""",Москва,586157,-,-,-,-,-,426910,395459,31337,-,-,364122,31451,27502,15626,517,62,55,131,7,-,2058,9046,957,290,290,-,15,74,21,21,90,443,3,8,2984,10963,10963,-,148284,146321,929,1034,-
35,3229,"АО ""Страховая бизнес группа""",Воронеж,2423,-,-,-,-,-,1353,1323,220,-,-,1103,30,13,7,-,1,-,1,-,-,3,1,17,-,-,-,-,-,-,-,-,17,-,-,-,-,-,-,1070,1031,-,39,-
36,0796,"АО ""Страховая группа  АВАНГАРД - ГАРАНТ""",Москва,48,-,-,-,-,-,48,-,-,-,-,-,48,48,40,-,-,-,-,8,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
37,2354,"АО ""Страховая группа ""Спасские ворота-М""",Москва,3069,-,-,-,-,-,3069,3069,-,-,-,3069,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
38,0983,"АО ""Страховая группа ""УралСиб""",Москва,2450,1,-,-,-,-,2447,2257,242,-,-,2015,190,171,119,-,-,-,4,-,-,4,44,16,2,2,-,-,-,2,-,-,11,1,-,3,-,-,-,3,-,-,3,-
39,3390,"АО ""Страховая Компания  ""ПОЛИС-ГАРАНТ""",Москва,3806,-,-,-,-,-,3080,2167,1,-,-,2166,913,877,870,-,-,-,-,-,-,1,6,9,6,6,-,-,-,-,-,-,3,-,-,27,-,-,-,726,726,-,-,-
40,3230,"АО ""Страховая компания  ""СОГАЗ-Мед""",Москва,851,-,-,-,-,-,851,851,-,-,-,851,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
41,2144,"АО ""Страховая компания АСКО-Центр""",Курск,303,63,-,-,-,-,303,263,22,-,-,241,40,40,32,-,-,-,1,-,-,5,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
42,3987,"АО ""УРАЛСИБ Жизнь""",Москва,1315,-,1243,549,172,694,72,72,72,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
43,3995,АО ВТБ Страхование жизни,Москва,1463,9,1429,1408,2,21,34,34,34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
44,3300,"АО СГ ""Спасские ворота""",Салехард,4760,129,-,-,-,-,4520,4439,2,-,-,4437,81,81,36,-,-,-,36,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,240,240,-,-,-
45,1858,"АО СК "" Армеец""",Москва,6429,39,-,-,-,-,705,481,135,-,-,346,224,219,193,-,-,-,-,-,-,2,24,5,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,5724,5724,-,-,-
46,0290,"АО СК ""Альянс""",Москва,8290,80,-,-,-,-,8286,1057,683,8,-,374,7229,550,80,33,2,7,317,-,-,105,6,136,69,69,-,-,3,17,-,3,44,-,0,6543,-,-,-,4,-,-,4,-
47,0278,"АО СК ""АСКОМЕД""",Самара,3793,-,-,-,-,-,3793,3793,-,-,-,3793,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
48,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,2666,296,-,-,-,-,339,164,164,0,0,0,175,110,97,-,-,0,5,-,-,4,4,65,63,0,63,-,-,0,-,0,2,-,-,0,-,-,-,2327,2327,-,-,-
49,2447,"АО СК ""ЖСФ""",Нижний Новгород,101,-,-,-,-,-,101,85,55,-,-,30,16,15,2,7,-,-,2,-,-,3,1,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-
50,0425,"АО СК ""Ингвар""",Москва,93,-,-,-,-,-,93,-,-,-,-,-,93,93,-,-,-,-,92,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
51,2947,"АО СК ""РСХБ-Страхование""",Москва,4370,-,-,-,-,-,4370,3648,3582,-,-,66,722,701,360,-,-,-,1,86,36,84,170,16,-,-,-,-,-,-,-,-,16,-,-,5,-,-,-,-,-,-,-,-
52,3467,"АО СК ""Сибирский Спас""",Новокузнецк,16884,-,-,-,-,-,12211,11932,412,-,-,11520,279,277,269,-,-,-,-,-,-,-,8,2,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,4673,4673,-,-,-
53,3983,"АО СК ""Стерх""",Якутск,19810,-,-,-,-,-,1106,685,676,-,-,9,421,409,79,-,-,2,-,1,-,306,21,12,-,-,-,-,-,-,-,-,12,-,-,-,-,-,-,18704,18692,-,12,-
54,1216,"АО СК ""Чулпан""",Альметьевск,8311,-,-,-,-,-,4941,4464,848,-,-,3616,477,469,424,-,-,-,-,13,-,9,23,8,1,1,-,-,-,-,-,-,7,-,-,-,-,-,-,3370,3370,-,-,-
55,1621,"АО Страховое общество ""ЯКОРЬ""",Москва,10414,-,-,-,-,-,5666,5277,209,-,-,5068,389,354,38,-,-,-,300,-,-,15,1,35,3,3,-,-,-,-,-,-,1,31,-,-,-,-,-,4748,4748,-,-,-
56,4209,"ЗАО ""Кофас Рус Страховая Компания""",Москва,7,-,-,-,-,-,7,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-
57,2733,"ЗАО ""СК ""Резерв""",Хабаровск,468,-,-,-,-,-,468,460,460,-,-,-,8,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-
58,2284,"ЗАО ГСАО ""Плато""",Москва,179,-,-,-,-,-,179,176,173,-,-,3,3,3,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
59,1675,Либерти Страхование (АО),Санкт-Петербург,45147,189,-,-,-,-,40339,35945,250,-,-,35695,4394,4338,4226,-,-,1,61,-,-,23,27,43,31,31,-,-,-,-,-,2,4,6,3,10,-,-,-,4808,4806,-,2,-
60,4349,"НКО ""МОВС""",Санкт-Петербург,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
61,4314,"НКО ""ПОВС застройщиков""",Москва,4,-,-,-,-,-,4,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-
62,4301,НКО НОВС,Камышин,23,-,-,-,-,-,23,-,-,-,-,-,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,-,-,-,-,-,-,-,-
63,4202,"НКО ОВС ""Саклау""",Казань,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
64,4296,"НКО ПОВС ""Кооп-Ресурс""",Вологда,7,-,-,-,-,-,7,-,-,-,-,-,7,7,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
65,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
66,4354,НКО ПОВС «ВЗАИМОПОМОЩЬ»,Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
67,4279,НКО ПОВС «Кооперативное единство»,Новосибирск,9,-,-,-,-,-,9,-,-,-,-,-,9,9,4,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
68,1298,"ОАО ""Капитал Страхование""",Когалым,20978,57,-,-,-,-,20373,19412,142,-,-,19270,961,952,910,-,-,-,25,-,-,6,11,6,2,2,-,-,-,1,-,-,3,-,3,-,-,-,-,605,596,9,-,-
69,2708,"ОАО ""ЧСК""",Москва,119964,-,-,-,-,-,118028,118019,87,-,-,117932,9,7,6,-,0,0,0,-,-,1,0,2,0,0,-,-,0,0,0,0,2,-,-,0,1931,1931,-,5,-,1,4,-
70,0518,"ОАО СК ""БАСК""",Белово,27460,-,-,-,-,-,26069,26029,176,-,-,25853,40,38,30,-,-,-,-,-,-,-,8,2,1,1,-,-,-,-,-,-,1,-,-,-,-,-,-,1391,1390,1,-,-
71,0436,"ООО  ""АМТ Страхование""",Москва,8,7,-,-,-,-,8,-,-,-,-,-,8,3,-,-,-,3,-,-,-,-,-,5,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
72,1083,"ООО  ""Зетта Страхование""",Москва,19536,996,-,-,-,-,11472,3704,1222,-,-,2482,7768,7445,6199,-,-,-,29,24,-,562,631,69,18,18,-,-,-,-,-,1,50,-,-,254,-,-,-,8064,8041,2,21,-
73,2877,"ООО  ""СК ""Мегарусс-Д""",Москва,2232,-,-,-,-,-,1798,125,14,-,-,111,1673,1671,1665,-,-,-,-,-,-,3,3,2,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,434,434,-,-,-
74,3828,"ООО  СК ""Альянс Жизнь""",Москва,154458,13863,1792,1792,55,-,152666,152666,456,-,-,152210,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
75,3692,"ООО  СК ""Сбербанк страхование жизни""",Москва,44369,-,42693,42693,41095,-,1676,1676,1650,-,-,26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
76,2496,"ООО ""Абсолют Страхование""     ",Москва,12088,831,-,-,-,-,11649,10341,2198,-,-,8143,1308,1231,1014,-,-,19,29,-,-,56,113,65,3,3,-,-,-,10,-,13,39,-,1,11,-,-,-,439,439,-,-,-
77,3290,"ООО ""Адвант-Страхование""",Санкт-Петербург,4499,35,-,-,-,0,4499,4385,88,-,-,4297,114,112,106,-,-,-,3,0,-,2,1,2,1,1,-,-,-,-,-,-,1,-,-,-,-,0,-,-,0,0,0,-
78,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,3979,-,-,-,-,-,3979,2727,2700,-,-,27,1252,1230,48,-,-,-,3,230,-,26,923,22,-,-,-,-,2,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-
79,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,9006,104,8715,8666,-,49,291,291,43,-,-,248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
80,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,8,-,-,-,-,-,8,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-
81,3487,"ООО ""БИН Страхование""",Москва,416,-,-,-,-,-,355,216,207,-,-,9,139,75,44,-,-,-,1,-,-,4,26,27,7,7,-,-,1,-,-,2,16,1,-,37,-,-,-,61,58,-,3,-
82,3799,"ООО ""БСД""",Москва,7057,-,-,-,-,-,7057,6895,1,-,-,6894,162,151,130,-,-,-,-,-,-,19,2,9,1,1,-,-,-,-,-,-,8,-,2,-,-,-,-,-,-,-,-,-
83,3826,"ООО ""Вита-страхование""",Сургут,1689,-,605,593,-,12,1084,1084,37,-,-,1047,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
84,3866,"ООО ""ВСК-Линия жизни""",Москва,3558,-,503,176,-,327,123,123,123,-,117,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2932,2932,-,-,-,-,-,-
85,3978,"ООО ""ВСК-Милосердие""",Москва,1014,-,-,-,-,-,1014,1014,-,-,-,1014,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
86,1284,"ООО ""Группа Ренессанс Страхование""",Москва,227453,9511,-,-,-,-,193461,140606,1030,-,-,139576,52855,49459,33371,-,-,10,15314,-,-,255,509,884,746,746,-,-,-,-,-,5,133,-,-,2512,-,-,-,33992,33979,2,11,-
87,3535,"ООО ""ИНКОР Страхование""",Дмитров,430,-,-,-,-,-,430,43,14,0,0,29,387,381,346,-,-,-,-,-,-,35,-,1,-,-,-,-,-,-,-,-,1,-,-,5,-,-,-,-,-,-,-,-
88,3993,"ООО ""Компания Банковского Страхования""",Москва,228,-,-,-,-,-,228,78,-,-,-,78,150,3,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,147,-,-,-,-,-,-,-,-
89,4326,"ООО ""КПСК"" ",Симферополь,770,-,-,-,-,-,770,759,5,-,-,754,11,11,5,-,-,-,-,-,-,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
90,3059,"ООО ""КПТС""",Новокузнецк,4,-,-,-,-,-,4,4,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
