"Сведения о страховых суммах по договорам страхования, заключенным в отчетном периоде, в разрезе страховщиков, тыс руб.",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185,Unnamed: 186,Unnamed: 187,Unnamed: 188,Unnamed: 189,Unnamed: 190,Unnamed: 191,Unnamed: 192,Unnamed: 193,Unnamed: 194,Unnamed: 195,Unnamed: 196,Unnamed: 197,Unnamed: 198,Unnamed: 199,Unnamed: 200,Unnamed: 201,Unnamed: 202,Unnamed: 203,Unnamed: 204,Unnamed: 205,Unnamed: 206,Unnamed: 207,Unnamed: 208,Unnamed: 209,Unnamed: 210,Unnamed: 211,Unnamed: 212,Unnamed: 213,Unnamed: 214,Unnamed: 215,Unnamed: 216,Unnamed: 217,Unnamed: 218,Unnamed: 219,Unnamed: 220,Unnamed: 221,Unnamed: 222,Unnamed: 223,Unnamed: 224,Unnamed: 225,Unnamed: 226,Unnamed: 227,Unnamed: 228,Unnamed: 229,Unnamed: 230,Unnamed: 231,Unnamed: 232,Unnamed: 233,Unnamed: 234,Unnamed: 235,Unnamed: 236,Unnamed: 237,Unnamed: 238,Unnamed: 239,Unnamed: 240,Unnamed: 241,Unnamed: 242,Unnamed: 243,Unnamed: 244,Unnamed: 245,Unnamed: 246,Unnamed: 247,Unnamed: 248,Unnamed: 249,Unnamed: 250,Unnamed: 251,Unnamed: 252,Unnamed: 253,Unnamed: 254,Unnamed: 255
0013,"Общество с ограниченной ответственностью ""Страховая компания ""РЕСО-Шанс""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0141,"Страховое Акционерное Общество ""Медэкспресс""",59533962.72792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58119731.608,1617508,,,,1598368,,19140,56502223.608,3116096.128,52548464.98,837662.5,1414231.11992,1381481.11992,200247.567,200247.567,,,,,,,,,,,,,,,,,,,1049903.43792,,,1049903.43792,131330.115,,,131330.115,32750,12500,12500,,,,,,,,,,,,,,,20250,,,,,20250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0191,"Акционерное общество ""Тинькофф Страхование""",1599812873.4521399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1378482033.94291,1378482033.94291,378837145.148,,,,,999644888.79491,,,,,221330839.50923,187521666.22505,113040083.16814,113040083.16814,,,,,,,,,,,,,,,,,,,,,,,74481583.05691,74481583.05691,,,7988695.3145,4608160,4608160,,,,,,,,,,,,,,,3380535.3145,,,,,3380535.3145,,,,,,,,,,,,25820477.96968,17220162.57101,,8600315.39867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0206,"Акционерное общество ""Страховая Компания ""СОЛИДАРНОСТЬ""",15400639.071589999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8280113.08538,722584.8362,,,,225320,,497264.8362,7557528.24918,496077.65918,344167.186,6717283.404,7120525.98621,6567795.24351,42814.98519,19413.3,23401.68519,,,,,,6473.03246,,,,,,,,,,,,5693338.62825,,,5693338.62825,825168.59761,117725,16058.727,691384.87061,552730.7427,,,,,,,,,,,,,,23000,,23000,529730.7427,439600,,,,90130.7427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0212,"Акционерное общество Страховая компания ""Цюрих""",1057887767.957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221360.161,221360.161,,,,,,221360.161,,,,,1057666407.796,749870457.43899,,,,,,,,,421637446.2325,,,,,,,,,,,,328233011.20649,,24661721.49666,303571289.70983,,,,,113839626.88927,23200000,23200000,,,,,,,,,,,,13948670.65456,13948670.65456,,76690956.23471,1039114.07394,,,,75651842.16077,,,,,,,,,,,177414511.59593,16541811.87181,,,16541811.87181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0290,"Акционерное общество Страховая компания ""Альянс""",2916497332.5823402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404001414.29076,15440864.31361,,,1700000,,,13740864.31361,388560549.97715,388560549.97715,,,964459918.29158,761888261.36467,3911037.9295,3911037.9295,,3945962.03968,,,,,204709981.66193,,,,,,,,,,,,539415668.50099,,9081717.06946,530333951.43153,9905611.23257,409807.49943,,9495803.73314,77098843.08465,30951302.85,30951302.85,,,,1855423.472,,,,239223.91705,,,239223.91705,12333456.01606,,12333456.01606,31719436.82954,62000,,,,31657436.82954,,,,,,,,,,,62454088.7152,63018725.12706,,,63018725.12706,,,,,,,,,,2820000,2820000,,,,1545216000,,,,,,,1545216000,,,,,,,,,,,
0348,"Страховое акционерное общество ""ЛЕКСГАРАНТ""",61123025.60502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3085862.76787,387277.36367,,,,361185.082,,26092.28167,2698585.4042,,,2698585.4042,58037162.83715,1861170.14675,2000,2000,,,1392423.2025,,,,188544.76133,,,,,,,,,,,,160242.23625,,,160242.23625,117959.94667,,,117959.94667,55818507.82,,,,,,55671937.83,,,,,,,,,,,6200,,,,,6200,140369.99,,,,,,,,,140369.99,,357484.8704,340116.48,,17368.3904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0397,"Общество с ограниченной ответственностью Страховая Компания ""Гелиос""",43518344.57764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22919316.66378,12877868.75445,,,,,,12877868.75445,10041447.90933,,1335711.28933,8705736.62,20599027.91386,14565721.30943,3620547.29297,3620547.29297,,,,1200,,1200,725287.5395,7800,7800,,,7800,,,,,,,8270364.8632,,2017572.57836,6252792.28484,1940521.61376,1099831.27595,14397.5,826292.83781,5996183.70929,819150,819150,,,,6250,3822645.596,,3822645.596,3000,,,3000,59250,,59250,1276888.11329,249597.62648,,244100,,783190.48681,9000,,,,,,,,9000,,,37122.89514,,,37122.89514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0436,"Общество с ограниченной ответственностью ""АМТ Страхование""",71673280.13371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5795448.46,5795448.46,,,,,,5795448.46,,,,,65877831.67371,22932405.17878,,,,,,6446186.2926,6446186.2926,,2693605.48158,,,,,,,,,,,,13435680.35298,,,13435680.35298,356933.05162,,,356933.05162,42878738.17308,,,,,,,40274522.17308,40274522.17308,,,,,,,,,2604216,,,,,2604216,,,,,,,,,,,,66688.32185,,66688.32185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0448,"Страховое Акционерное Общество ""Геополис""",3634.355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3634.355,,,,,,,,3634.355,,,3634.355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0518,"Акционерное общество Страховая компания ""БАСК""",16198624.63175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6424755.59757,2874956.56648,,,,,,2874956.56648,3549799.03109,,,3549799.03109,8158869.03418,8127369.03418,943372.15623,943372.15623,,,,,,,4952844.21755,,,,,,,,,,,,2182724.2604,,,2182724.2604,48428.4,41695,6712.4,21,30500,2000,2000,,,,,,,,,,,,,,,28500,,,,,28500,,,,,,,,,,,,1000,,,1000,,,,,,,,,,1615000,1455000,90000,20000,50000,,,,,,,,,,,,,,,,,,,
0574,"Общество с ограниченной ответственностью ""Страховая компания Екатеринбург""",25176337.959459998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12804116.53084,593662.47484,,9200,,,,584462.47484,12210454.056,137574.02,,12072880.036,12372221.42862,11256713.65324,1519275.59141,1519275.59141,,,,,,,2231953.21917,,,,,,,,,,,,6822713.79207,,,6822713.79207,682771.05059,,,682771.05059,934133.25058,108030.25,108030.25,,,,,,,,,,,,2000,,2000,817603.00058,,,,,817603.00058,6500,,,,,,,,,6500,,181374.5248,,,181374.5248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0585,"Общество с ограниченной ответственностью ""Страховая фирма ""Адонис""",14773931.57157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3511745.32505,3154495.1786,94969.584,,,,,3059525.5946,357250.14645,,67368.14645,289882,11262186.24652,11183353.24652,2536495.9642,2536495.9642,,,,,,,527873.17528,24745.764,,,,,,24745.764,,,24745.764,,2388564.30166,,,2388564.30166,5705674.04138,,,5705674.04138,78833,7400,7400,,,,,,,,,,,,,,,71433,,,,,71433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0621,"Страховое акционерное общество ""ВСК""",263997857932.9504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4234508087.70111,2874082342.96412,835464778.01517,3161015.2275,,1712128760.66113,,323327789.06032,1360425744.73699,,1050326253.44541,310099491.29158,2279339770.24931,2039899013.32359,241364366.2749,241364366.2749,,28240738.49372,31871812.27617,38689668.04619,38689668.04619,,368443863.58579,4111727.30038,1921202.13242,221506.001,,1699696.13142,,2190525.16796,501899.6024,,1648252.64889,40372.91667,919647596.98179,70007782.62554,294710215.82015,554929598.5361,407529240.36465,366874419.31213,40654821.05252,,203516341.31416,19851300,19851300,,,,7402963.5163,64995488.83,64995488.83,,5149103.61682,147500,,5001603.61682,2471391.08246,2471391.08246,,103518285.38358,16875539.67514,1452350,7445100.002,703027,77042268.70644,127808.885,,,,,,,,500,127308.885,12487404.83577,23437010.77579,,,23437010.77579,,,,,,,,,,150730000,120240000,3040000,3410000,24040000,257333280075,25677963900,,25677963900,1694925,,1694925,34639650,12555000,10550250,2004750,230673509100,6696776250,17656629075,14007269250,192312834525,932917500,,
0630,"Акционерное общество ""Страховая компания ГАЙДЕ""",22430760377.50504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46328640.47025,22577550.50825,,,,,,22577550.50825,23751089.962,12694992.062,,11056097.9,86968242.03479,83719342.1149,18310055.6251,18310055.6251,,541364.001,,,,,31654109.50714,,,,,,,,,,,,21387083.5903,,,21387083.5903,11826729.39136,6406595.10349,,5420134.28787,1036994.12526,294400,294400,,,,,,,,,,,,1750,,1750,613794.12526,,,,,613794.12526,127050,,,,,,,,127050,,,2211905.79463,,,2211905.79463,,,,,,,,,,5645000,5645000,,,,22291818495,,,,,,,,,,,22291818495,,,22291818495,,,,
0667,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРАХОВАЯ КОМПАНИЯ ""УРАЛСИБ СТРАХОВАНИЕ""",79134504.92355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32181327.20738,6104262.39286,24478.4664,,,25926,,6053857.92646,26077064.81452,17294014.81452,8045300,737750,46953177.71617,43577483.8343,,,,,,,,,25786576.49644,,,,,,,,,,,,9483764.77198,,,9483764.77198,8307142.56588,66386.3278,115142.615,8125613.62308,3129975.25398,,,,,,,,,,,,,,,,,2909975.25398,,,,,2909975.25398,220000,,,,,,,,,220000,,245718.62789,120,,245598.62789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0796,"Акционерное общество ""Страховая группа АВАНГАРД - ГАРАНТ""",98616.9428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4160,4160,,,,4160,,,,,,,94456.9428,94456.9428,79541.456,79541.456,,,,,,,,,,,,,,,,,,,14915.4868,,,14915.4868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0915,"Акционерное общество ""Страховая компания ""ПАРИ""",15343872365.73239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61869385.73136,53542094.44012,,,,,,53542094.44012,8327291.29124,,7909591.29124,417700,616166964.00103,532529620.56198,4803821.59936,4803821.59936,,90822,61200,68435.18097,,68435.18097,346609431.6431,,,,,,,,,,,,121088663.92952,49946597.06478,9961365.97408,61180700.89066,59807246.20903,4581144.2124,1030176.38333,54195925.6133,40158640.7233,2524074,2524074,,,,2108491.8371,187180.969,,187180.969,148519.30247,148519.30247,,,1215142.232,108108,1107034.232,33966232.38273,1685926.7454,,1060600.001,10500,31209205.63633,9000,,,,,,,,9000,,193509.53337,43285193.18238,37892000.7449,,5393192.43748,,,,,,,,,,7190000,4140000,40000,110000,2900000,14658646016,2150400,,2150400,,,,,55949312,55949312,,14600546304,524126208,1092898816,553512960,12430008320,,,
0928,"Страховое публичное акционерное общество ""Ингосстрах""",530032344305.14954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1891149258.22522,301738859.28376,3170304.352,999557.1752,3412000,1295200,,292861797.75656,1589410398.94146,963651734.0433,439368082.75648,186390582.14168,7438434271.92434,3720795358.62978,358658414.74637,358658414.74637,,7844662.71981,107120203.46742,151322185.73533,145221150.00727,6101035.72806,1300825706.68585,132002.65862,31247,,,31247,,100755.65862,,,100755.65862,,1280836436.53387,,126035366.22237,1154801070.3115,514055746.08251,250860078.87187,29995748.20999,233199919.00065,3272483910.64879,137936893.911,137936893.911,,,,1215246376.35,1749553656.556,1747073646.7,2480009.856,194050,156200,3000,34850,37753870.12688,450671.5,37303198.62688,131696225.25489,25334330.48711,3759100,5678600,196867.68,96727327.08778,102838.45002,,,,,,,,47000,55838.45002,4853672.46306,440301330.18271,4189537.84092,,436111792.34179,,,,,,,,,,153930000,113715000,3385000,2750000,34080000,520548830775,33224782500,,33224782500,29008125,2430000,26578125,49225725,786627450,782686800,3940650,382469208075,26633395350,97358646600,20661901200,237815264925,26776323900,76500855000,712800000
1083,"Общество с ограниченной ответственностью ""Зетта Страхование""",78724029731.65141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43768766261.9166,43659235190.6161,1529029.9968,,,5531124.32879,,43652175036.2906,109531071.30044,79650771.10044,12496890,17383410.2,907057645.73481,221627110.8064,36601814.89485,36601814.89485,,91850,,,,,68563487.15252,160785.3489,,,,,,160785.3489,,,160785.3489,,45204725.21525,,13274895.60992,31929829.60533,71004448.19488,66848565.5797,2072837.45322,2083045.16196,39495017.68369,1788500,1788500,,,,,,,,9220242.22313,9220242.22313,,,1384579.795,1382579.795,2000,26481468.80826,15314618.36333,,819000.1,113000,10234850.34493,620226.8573,,,,463600.1,,,,,156626.7573,32353.399,645903163.84572,639343230.71502,,6559933.1307,,,,,,,,,,16000000,10000000,170000,900000,4930000,34032205824,,,,,,,,25149440,25149440,,34007056384,1977020416,15022215168,3506790400,13501030400,,,
1182,"Общество с ограниченной ответственностью ""Страховая компания ""ТИТ""",433666597.39690995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248758911.18712,8900165.62314,333000,,,,,8567165.62314,239858745.56398,,,239858745.56398,184907686.20979,43221639.38016,2531675.51212,2531675.51212,,,2958233.22847,,,,8372685.89083,,,,,,,,,,,,21919947.08227,,,21919947.08227,7439097.66647,25604.39891,,7413493.26756,133892101.59172,145400,145400,,,,129894592.34513,,,,,,,,3650709.24659,,3650709.24659,,,,,,,201400,,,,,,,,138500,62900,,7793945.23791,23143.30469,3537774.47681,4233027.45641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1208,"Акционерное общество ""Страховое общество газовой промышленности""",1044414044277.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13334860701.632,3889269133.048,1763187906.283,88840781,,1606834955.893,84000,430321489.872,9445591568.584,,9177881003.385,267710565.199,27435664431.88,22567593059.984,201799323.778,154627020.776,47172303.002,402934022.4,193218910.075,38530000.591,38285190.33,244810.261,2905627848.423,1045642.508,670274.379,,,670274.379,,375368.129,,,375368.129,,18246402713.861,,647304385.123,17599098328.738,578034598.348,27487328.379,,550547269.969,3589763862.737,28877521.633,28877521.633,,,110000,2475411473.77,152189289.398,151894549.148,294740.25,129779409.364,54600,140863.65,129583945.714,132837211.486,117364662.902,15472548.584,667965594.149,18757967.041,937225,1986360,281100,646002942.108,2593362.937,,,200000,,,,,3000,2390362.937,696781202.525,581526306.634,491223950.068,,90302356.566,,,,,,,,,,368465000,230330000,85505000,27750000,24880000,1003275054144,39998919488,454590400,39544329088,2399338656,1801748608,597590048,1262976,23332672,21875392,1457280,783859067552,23893542640,49515552944,26748779200,683701192768,13835254400,163157878400,
1209,"Страховое акционерное общество ""РЕСО-Гарантия""",74226208626.6877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2060344432.50569,326603983.60879,18476971.3155,2000198.25,,129373964.87705,,176752849.16624,1733740448.8969,90943122.0248,1227352965.477,415444361.3951,2094200769.18201,1810783074.84797,290174417.77521,290174417.77521,,3139609.41449,,,,,457744389.91408,1190205.105,,,,,,1190205.105,,,1190205.105,,520803413.82846,,63039499.71377,457763914.11469,537731038.81073,124769434.16903,80613095.21192,332348509.42978,185526394.96511,58570347.5,58570347.5,,,,3620,,,,277228.6,30000,,247228.6,13548568.267,13548568.267,,108483366.32724,6478783.68835,2381850,7417200,1004139,91201393.63889,4643264.27087,,,,,,,,1000,4642264.27087,49612924.12513,48278375.2438,135834.64201,220807.89229,47921732.7095,,,,,,,,,,125375000,81675000,2120000,1650000,39930000,69946288425,,,,,,,,3778650,,3778650,69942509775,5587062075,18313421625,9604226700,36437799375,,,
1216,"Акционерное общество Страховая компания ""Чулпан""",1426518336.41308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108211471.6372,1024469.02505,,,,637979.516,,386489.50905,107187002.61215,15226.55878,107137587.84937,34188.204,6935224.77588,6075121.84588,606381.4778,606381.4778,,,,13199.56554,,13199.56554,5000,4887,,,,,,4887,,,4887,,1643466.81266,,125003.02053,1518463.79213,3802186.98988,790715.38533,2827886.1653,183585.43925,831981.93,23980,23980,,,,16400,12460,,12460,7888.018,3000,,4888.018,1500,,1500,769253.912,289708.866,,170,100,479275.046,500,,,,,,,,500,,,28121,,,28121,,,,,,,,,,11035000,7305000,510000,2950000,270000,1300336640,,,,,,,,,,,1300336640,506716160,573399040,220221440,,,,
1284,"Публичное акционерное общество ""Группа Ренессанс Страхование""",70898065658.53136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821353792.36536,279291214.16606,36675804.00765,29532650,,,,213082760.15841,542062578.1993,368777479.6593,127686371.14,45598727.4,5795325834.16599,4495710265.90595,137975211.87526,137975211.87526,,51974.4,,1998946.18368,1998946.18368,,4051476600.14119,,,,,,,,,,,,200448854.1763,19363145.28093,50463.53078,181035245.36459,103758679.12952,11579085.7763,80079365.71538,12100227.63784,56973652.53698,17233594.0075,17233594.0075,,,,,84843.22,84843.22,,,,,,2159875.85028,2159875.85028,,37495339.4592,72500,,334500,6000,37082339.4592,,,,,,,,,,,,1242641915.72306,100055583.60808,,1142586332.11498,,,,,,,,,,11390000,8350000,290000,290000,2460000,64269996032,,,,,,,10106880,,,,64259889152,2479472640,18664640512,3805644800,39310131200,,,
