Сведения о страховых премиях в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
86,3645,  КАПИТАЛ-ЛАЙФ,Москва,2044231,0,2043637,2039513,14655,4124,594,594,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,1336,  КАПИТАЛ-ПОЛИС,Санкт-Петербург,1221525,0,0,0,0,0,1221525,922893,26861,0,0,896032,298632,290707,148146,0,0,0,135464,0,0,5119,1978,2521,756,756,0,0,0,0,41,902,822,0,0,5404,0,0,0,0,0,0,0,0
88,2875,  КАПИТАЛ-ПОЛИС МЕДИЦИНА,Санкт-Петербург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,507,  КОЛЫМСКАЯ,Хабаровск,399136,2802,361164,358173,0,2991,37972,37972,22607,0,0,15365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,1867,  КОМЕСТРА-ТОМЬ,Томск,185724,0,0,0,0,0,185724,65654,15507,0,0,50147,120070,115529,86676,0,0,0,594,0,0,10355,17904,4541,130,130,0,0,0,0,0,416,2870,1125,0,0,0,0,0,0,0,0,0,0
91,3993,  КОМПАНИЯ БАНКОВСКОГО СТРАХОВАН,Москва,356359,0,0,0,0,0,356359,2429,0,0,0,2429,353930,56631,0,0,0,0,0,0,0,0,56631,8751,0,0,0,0,0,0,0,0,8751,0,0,288548,0,0,0,0,0,0,0,0
92,3059,  КОМПАНИЯ ПРОМЫШЛЕННО-ТОРГОВОГО,Новокузнецк,11764,0,0,0,0,0,11764,11764,0,0,0,11764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,4279,  КООПЕРАТИВНОЕ ЕДИНСТВО,Новосибирск,9952,0,0,0,0,0,9952,0,0,0,0,0,9952,9952,2522,0,0,0,0,0,0,7192,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,4296,  КООП-РЕСУРС,Вологда,3829,0,0,0,0,0,3829,0,0,0,0,0,3829,3829,536,0,0,0,0,0,0,3270,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,4209,  КОФАС РУС СТРАХОВАЯ КОМПАНИЯ,Москва,777521,0,0,0,0,0,777521,0,0,0,0,0,777521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777521,0,0,0,0,0,0,0,0,0
96,4189,  КРЕДЕНДО-ИНГОССТРАХ КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,951321,19580,0,0,0,0,951321,0,0,0,0,0,951321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,951321,0,0,0,0,0,0,0,0,0
97,4117,  КРЕДИТ ЕВРОПА ЛАЙФ,Москва,458733,98,1725,1725,0,0,457008,457008,457008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,4246,  КРИСТАЛЛ,Москва,6785,0,0,0,0,0,6785,0,0,0,0,0,6785,0,0,0,0,0,0,0,0,0,0,6785,0,0,0,0,0,0,0,6785,0,0,0,0,0,0,0,0,0,0,0,0
99,3781,  КРК-СТРАХОВАНИЕ,Москва,677543,0,0,0,0,0,677543,164936,7744,0,0,157192,512607,508465,481851,0,0,227,2432,0,0,15318,8637,4008,1895,1895,0,0,14,0,34,875,1190,0,0,134,0,0,0,0,0,0,0,0
100,4325,  КРЫММЕДСТРАХ,Симферополь,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,4326,  КРЫМСКАЯ ПЕРВАЯ СТРАХОВАЯ КОМПАНИЯ,Симферополь,564085,0,0,0,0,0,564085,21563,3395,0,0,18168,542522,516415,20975,0,0,17653,3715,211,0,471855,2006,23583,0,0,0,0,9,16492,24,0,7058,0,2524,0,0,0,0,0,0,0,0,0
102,4337,  КРЫМСКИЙ СТРАХОВОЙ АЛЬЯНС,Красноперекопск,257670,0,0,0,0,0,257670,21182,16288,0,0,4894,236488,224472,210898,0,0,51,94,0,0,10301,3128,11521,179,179,0,0,0,0,0,0,8373,2969,495,0,0,0,0,0,0,0,0,0
103,4310,  КС СТРАХОВАНИЕ,Саранск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,348,  ЛЕКСГАРАНТ,Москва,287145,0,0,0,0,0,287145,8580,1667,0,0,6913,278565,63276,18341,0,34514,0,1381,0,0,7271,1769,59103,57,57,0,0,52336,0,0,0,2881,3829,0,156186,0,0,0,0,0,0,0,0
105,1675,  ЛИБЕРТИ СТРАХОВАНИЕ,Санкт-Петербург,4028190,13852,0,0,0,0,3086713,781956,164258,0,0,617698,2304757,2216468,1642054,165,0,10396,132518,0,0,123339,307996,65865,10676,10676,0,0,0,6900,14,5589,41004,1682,19731,2693,0,0,0,911826,900510,1747,9569,0
106,1427,  МАКС,Москва,22114874,0,0,0,0,0,5640681,2406252,923640,0,0,1482612,3234429,2980933,2580024,1423,1264,1785,4620,14454,7165,186391,190972,174649,68281,68281,0,0,125,1951,34541,35334,29318,5099,9056,69791,8211284,8211284,0,8262909,8112660,14677,135572,0
107,4013,  МАКС-ЖИЗНЬ,Москва,1356502,0,1356502,1356502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,2226,  МАКС-М,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,195,  МАСКИ,Иркутск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,2877,  МЕГАРУСС-Д,Москва,1267593,0,0,0,0,0,1224398,164873,119316,0,0,45557,1059525,1058057,592759,0,4395,7,22540,0,0,430896,7460,1416,244,244,0,0,155,11,0,219,787,0,0,52,0,0,0,43195,43195,0,0,0
111,660,  МЕДИКА-ВОСТОК,Красноярск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1958,  МЕДИЦИНСКАЯ СТРАХОВАЯ КОМПАНИЯ СТРАЖ,Рязань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,484,  МЕДСТРАХ,Москва,8987,0,0,0,0,0,8987,8987,0,0,0,8987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,141,  МЕДЭКСПРЕСС,Санкт-Петербург,873375,384,0,0,0,0,818836,773070,13624,0,0,759446,45766,44881,36125,0,0,0,1855,0,0,3547,3354,885,351,351,0,0,0,0,0,0,534,0,0,0,0,0,0,54539,54539,0,0,0
115,3594,  МЕЖДУНАРОДНАЯ СТРАХОВАЯ ГРУППА,Москва,105205,306,0,0,0,0,105205,104260,84412,0,0,19848,945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,0,0,0,0,0,0,0,0
116,3256,  МЕТЛАЙФ,Москва,7306809,0,4820531,4392053,2210941,428478,2486278,2486278,1524576,0,0,961702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,4349,  МОВС,Санкт-Петербург,33703,0,0,0,0,0,33703,0,0,0,0,0,33703,0,0,0,0,0,0,0,0,0,0,33703,0,0,0,0,0,0,0,0,0,33703,0,0,0,0,0,0,0,0,0,0
118,3128,  МСК АЙАЙСИ,Москва,18301,1569,0,0,0,0,18301,1569,0,0,0,1569,16732,16834,0,0,0,0,0,0,0,0,16834,-102,0,0,0,0,0,0,0,0,-102,0,0,0,0,0,0,0,0,0,0,0
119,2326,  МСК УРАЛСИБ,Климовск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,1447,  НАДЕЖДА,Красноярск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,2182,  НАДЕЖДА,Красноярск,2911637,0,0,0,0,0,565490,247233,176722,0,0,70511,318257,257506,189236,0,0,237,2709,0,0,17605,47719,11269,1664,1664,0,0,0,1249,13,52,7718,573,0,49482,0,0,0,2346147,2346147,0,0,0
122,4192,  НАРОДНЫЕ КАССЫ,Москва,15527,0,0,0,0,0,15527,0,0,0,0,0,15527,461,0,0,0,0,0,0,0,229,232,6094,0,0,0,0,0,0,0,0,0,6094,0,8972,0,0,0,0,0,0,0,0
123,3116,  НАСКО ТАТАРСТАН,Казань,4172318,0,0,0,0,0,1492443,559578,424739,0,0,134839,932865,867666,275622,739,1622,1405,7103,24907,0,143496,412772,51305,271,271,0,0,144,3207,293,6598,33469,7323,0,13894,0,0,0,2677561,2613374,16544,47643,0
124,3493,  НАЦИОНАЛЬНЫЕ СТРАХОВЫЕ ТРАДИЦИИ,Москва,33,0,0,0,0,0,33,23,23,0,0,0,10,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,3847,  НЕЗАВИСИМАЯ СТРАХОВАЯ ГРУППА,Москва,3679131,5603,0,0,0,0,3668885,507208,29073,0,0,478135,3161677,3094782,35629,0,767378,10,2234683,0,0,51210,5872,66895,843,843,0,0,36204,0,0,0,29848,0,0,0,0,0,0,10246,0,10246,0,0
126,2917,  НИК,Ульяновск,572076,0,0,0,0,0,572076,71004,17961,0,0,53043,501072,415485,14080,0,391265,0,5793,0,0,2492,1855,76081,829,829,0,0,73468,0,0,0,1784,0,0,9506,0,0,0,0,0,0,0,0
127,401,  НИК-ЛАЙФ,Ульяновск,27,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,4301,  НКО НОВС,Камышин,8725,0,0,0,0,0,8725,0,0,0,0,0,8725,0,0,0,0,0,0,0,0,0,0,5892,0,0,0,0,0,0,0,0,0,5892,0,2833,0,0,0,0,0,0,0,0
129,4323,  НКО ОВСС,Москва,454,0,0,0,0,0,454,0,0,0,0,0,454,0,0,0,0,0,0,0,0,0,0,454,0,0,0,0,0,0,0,0,0,454,0,0,0,0,0,0,0,0,0,0
130,4354,  НКО ПОВС ВЗАИМОПОМОЩЬ,Москва,296,0,0,0,0,0,296,0,0,0,0,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,0,0,0,0,0,0,0,0
131,1961,  НОВЫЙ УРЕНГОЙ,Новый Уренгой,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,3295,  НСГ-РОСЭНЕРГО,Горно-Алтайск,6337513,0,0,0,0,0,1039565,562548,511677,0,0,50871,477017,453919,298389,0,0,0,98232,11174,0,33119,13005,23098,0,0,0,0,0,0,0,55,23043,0,0,0,0,0,0,5297948,5297948,0,0,0
133,3010,  ОБЛАСТНАЯ МЕД.СТРАХ. КОМПАНИЯ,Калининград обл.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,2346,  ОБЪЕДИНЕННАЯ СТРАХОВАЯ КОМПАНИЯ,Самара,2553631,0,0,0,0,0,1100545,70404,43005,0,0,27399,1030141,1014453,906762,0,723,14880,6426,0,0,53032,32630,15655,3933,3933,0,0,553,808,16,4499,5563,283,0,33,0,0,0,1453086,1443140,5152,4794,0
135,4314,  ОВС ЗАСТРОЙЩИКОВ,Москва,2139725,0,0,0,0,0,2139725,0,0,0,0,0,2139725,0,0,0,0,0,0,0,0,0,0,2139725,0,0,0,0,0,0,0,0,0,2139725,0,0,0,0,0,0,0,0,0,0
136,4348,  ОВС МЕД,Тюмень,2001,0,0,0,0,0,2001,0,0,0,0,0,2001,0,0,0,0,0,0,0,0,0,0,2001,0,0,0,0,0,0,0,0,2001,0,0,0,0,0,0,0,0,0,0,0
137,4293,  ОЙЛЕР ГЕРМЕС РУ,Москва,1008695,0,0,0,0,0,1008695,0,0,0,0,0,1008695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008695,0,0,0,0,0,0,0,0,0
138,3099,  ОПОРА,Рязань,1774504,0,0,0,0,0,1167893,291847,130838,0,0,161009,876046,646021,122547,11,0,0,-174,13708,13478,482948,26981,189350,652,0,0,0,0,0,164,13102,175407,25,21498,19177,0,0,0,606611,553945,3227,49439,0
139,326,  ОРБИТА,Москва,50199,0,0,0,0,0,50199,2243,95,0,0,2148,47956,3354,1212,0,0,0,0,0,0,2048,94,22091,0,0,0,0,0,0,0,19419,303,2369,20788,1723,0,0,0,0,0,0,0,0
140,4008,  ОСЖ РЕСО-ГАРАНТИЯ,Москва,702527,199,686873,686873,0,0,15654,15654,15654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,173,  ПАНАЦЕЯ,Ростов-на-Дону,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,915,  ПАРИ,Москва,3209887,0,0,0,0,0,2904828,649025,379137,0,0,269888,2255803,2023889,369021,224,1527,4841,1002216,0,0,435590,210470,163635,9744,9744,0,0,101,10089,167,16335,126174,1025,374,67905,0,0,0,294310,282514,8543,3253,0
143,3268,  ПАРИТЕТ-СК,Москва,411906,15868,0,0,0,0,187806,66339,10016,0,0,56323,121467,106354,39654,0,653,20,50185,0,0,13744,2098,14604,533,533,0,0,81,4,5,231,13750,0,0,509,0,0,0,224100,222171,1668,261,0
144,2284,  ПЛАТО,Москва,303271,0,0,0,0,0,303271,287352,287172,0,0,180,15919,14626,415,0,0,0,1327,0,0,12500,384,1293,30,15,0,0,0,0,0,0,1103,160,0,0,0,0,0,0,0,0,0,0
145,3568,  ПОВОЛЖСКИЙ СТРАХОВОЙ АЛЬЯНС,Сызрань,1980568,0,0,0,0,0,300691,164393,158037,0,0,6356,136298,131011,107775,0,0,257,639,0,0,5188,17152,5251,594,594,0,0,0,0,0,694,3963,0,0,36,0,0,0,1679877,1679877,0,0,0
146,3390,  ПОЛИС-ГАРАНТ,Москва,623473,0,0,0,0,0,457481,116415,2873,0,0,113542,341066,312178,269480,0,0,0,4903,0,0,20226,17569,20531,6162,6162,0,0,0,0,0,9767,4602,0,0,8357,0,0,0,165992,165992,0,0,0
147,3609,  ППФ СТРАХОВАНИЕ ЖИЗНИ,Москва,3223966,0,3117688,2627760,0,489928,106278,106278,105739,0,0,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,3889,  ПРЕСТИЖ-ПОЛИС,Москва,943,0,0,0,0,0,943,1232,-1,0,0,1233,-289,-295,-44,0,0,0,23,0,0,-219,-55,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,3438,  ПРОМИНСТРАХ,Москва,5601348,21316,0,0,0,0,5319170,119960,65744,72,0,54216,5199210,301303,44791,0,1364,363,12144,0,0,235705,6936,4882435,281,281,0,0,346,570,4306,3168,11952,4861812,13494,1978,0,0,0,282178,251227,1920,29031,0
150,2682,  ПРОФСОДРУЖЕСТВО,Москва,32,0,0,0,0,0,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,4179,  РАЙФФАЙЗЕН ЛАЙФ,Москва,5936175,115770,5474348,5474348,1734527,0,461827,461827,224464,0,0,237363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,3621,  РЕГИОНАЛЬНЫЙ СТРАХОВОЙ ЦЕНТР,Москва,35676,0,0,0,0,0,35676,-8,-8,0,0,0,35684,-19618,-568,0,-4476,0,0,-14144,-14144,-450,20,55302,0,0,0,0,-2351,0,0,0,59910,-2257,0,0,0,0,0,0,0,0,0,0
153,2733,  РЕЗЕРВ,Хабаровск,183630,0,0,0,0,0,183630,165302,165302,0,0,0,18328,3678,0,0,0,0,0,0,0,0,3678,1576,0,0,0,0,0,0,0,0,1576,0,0,13074,0,0,0,0,0,0,0,0
154,3972,  РЕНЕССАНС ЖИЗНЬ,Москва,23881032,42667,21151444,21151444,10528574,0,2729588,2729588,2462707,0,0,266881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,1209,  РЕСО-ГАРАНТИЯ,Москва,89328499,1223200,17793,17793,0,0,52889747,16215261,3589742,2964,0,12625519,36674486,33700338,25613335,53494,0,1799,861462,2178,0,3130990,4037080,1962851,1191817,763089,428728,0,0,809,89720,104175,572455,3875,254157,757140,0,0,0,36420959,36166974,181859,72126,0
156,879,  РЕСО-МЕД,Павловский Посад,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,13,  РЕСО-ШАНС,Москва,336,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,332,332,0,0,0
158,3492,  РЕСПЕКТ,Рязань,8200635,0,0,0,0,0,8200635,325116,324019,0,0,1097,7875519,1004358,0,0,0,0,557003,0,0,447355,0,6871161,0,0,0,0,0,0,0,0,-329,6871490,0,0,0,0,0,0,0,0,0,0
159,473,  РИКС,Москва,156676,0,0,0,0,0,156676,8336,6487,0,0,1849,148340,80003,0,0,0,0,3653,21860,21860,42933,11557,4030,0,0,0,0,0,0,0,0,3870,160,0,64307,0,0,0,0,0,0,0,0
160,4351,  РНПК,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,1,  РОСГОССТРАХ,Люберцы,78841965,588170,0,0,0,0,47270078,8040864,2013776,0,0,6027088,39229214,36536615,17365496,86316,125493,399470,369619,95128,-139405,1851712,16243381,2425139,648861,298686,350175,0,12722,193832,32561,22198,1484762,30203,207446,60014,0,0,0,31571887,31015223,428263,128401,0
162,3984,  РОСГОССТРАХ-ЖИЗНЬ,Москва,57277551,23141,53509946,53465801,1720477,44145,3767605,3767605,3767605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,3676,  РОСГОССТРАХ-МЕДИЦИНА,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,3535,  РОСИНКОР РЕЗЕРВ,Дмитров,920305,0,0,0,0,0,920305,183516,181781,0,0,1735,736789,528538,94105,0,0,1500,7825,0,0,423499,1609,66341,944,944,0,0,192,0,0,20798,42164,2243,0,141910,0,0,0,0,0,0,0,0
165,2191,  РОСМЕДСТРАХ - К,Курск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,2947,  РСХБ-СТРАХОВАНИЕ,Москва,5820730,0,0,0,0,0,5819252,2125309,1968953,0,0,156356,3693943,3467202,289962,332,0,3863,28883,1737348,928468,968524,438290,130491,1125,1125,0,0,0,0,0,854,126066,2446,13815,82435,0,0,0,1478,0,1478,0,0
167,1999,  РУССКАЯ КОРОНА,Рязань,80146,0,0,0,0,0,80146,72089,63613,0,0,8476,8057,2196,0,0,0,0,896,0,0,521,779,5861,0,0,0,0,0,0,0,0,5861,0,0,0,0,0,0,0,0,0,0,0
168,3748,  РУССКИЙ СТАНДАРТ СТРАХОВАНИЕ,Москва,6164594,0,4829654,4829654,0,0,1334940,1334940,957560,0,0,377380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,235,  РУССКОЕ ПЕРЕСТРАХОВОЧНОЕ ОБ-ВО,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,4202,  САКЛАУ,Казань,5204,0,0,0,0,0,5204,0,0,0,0,0,5204,40,0,0,0,0,0,0,0,0,40,5164,0,0,0,0,0,0,0,0,5164,0,0,0,0,0,0,0,0,0,0,0
171,2873,  САХАМЕДСТРАХ,Якутск,58181,14219,0,0,0,0,58181,58181,0,0,0,58181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,4331,  СБЕРБАНК СТРАХОВАНИЕ,Москва,11225684,0,0,0,0,0,11225684,386749,65421,0,0,321328,10838935,9750125,99,0,0,0,1601,2608,-78,383874,9361943,501387,2,2,0,0,0,0,0,0,500135,1250,103689,483734,0,0,0,0,0,0,0,0
173,3692,  СБЕРБАНК СТРАХОВАНИЕ ЖИЗНИ,Москва,102075536,0,101359678,101359678,23253031,0,715858,715858,648634,0,0,67224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,924,  СЕЛЕКТА,Москва,102593,9812,0,0,0,0,102593,29167,3461,0,0,25706,73426,49672,10857,0,-3,23716,3429,0,0,10070,1603,23754,0,0,0,0,-115,15123,0,2145,5851,750,0,0,0,0,0,0,0,0,0,0
175,632,  СЕРВИСРЕЗЕРВ,Ковров,1832913,0,0,0,0,0,165509,76778,76147,0,0,631,88731,85293,64039,0,0,0,51,0,0,4620,16583,3438,0,0,0,0,0,0,57,98,3283,0,0,0,0,0,0,1667404,1667404,0,0,0
176,2353,  СИБИРСКИЙ ДОМ СТРАХОВАНИЯ,Кемерово,1075521,0,0,0,0,0,322669,275597,74732,0,0,200865,47072,39059,18837,13,0,0,3849,0,0,9910,6450,6060,3143,3143,0,0,0,0,40,0,1945,932,1593,360,0,0,0,752852,717945,24211,10696,0
177,3467,  СИБИРСКИЙ СПАС,Новокузнецк,1081124,40177,0,0,0,0,281504,202217,36469,0,0,165748,79287,78609,75812,0,0,0,0,0,0,71,2726,678,0,0,0,0,0,0,0,82,596,0,0,0,0,0,0,799620,799620,0,0,0
178,3270,  СИБИРСКИЙ СПАС-МЕД,Новокузнецк,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,4105,  СИВ ЛАЙФ,Москва,5879339,0,5642142,5642142,322362,0,237197,237197,210320,0,0,26877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,2444,  СИМАЗ-МЕД,Новосибирск,19695,0,0,0,0,0,19695,19695,0,0,0,19695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,3803,  СК ДОМИНАНТА,Москва,37339,0,0,0,0,0,37339,27,27,0,0,0,37312,23863,0,0,0,0,10017,0,0,13846,0,13449,0,0,0,0,0,0,0,1898,11551,0,0,0,0,0,0,0,0,0,0,0
182,3225,  СК ЕВРОПЛАН,Москва,1114910,0,0,0,0,0,1114193,0,0,0,0,0,1114193,1086017,1086017,0,0,0,0,0,0,0,0,28176,28176,28176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,3825,  СК СОГАЗ-ЖИЗНЬ,Москва,12036455,104324,11970027,11938002,258,32025,66428,66428,66004,0,0,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,4174,  СКОР П.О.,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,3941,  СМП-СТРАХОВАНИЕ,Москва,995275,615,0,0,0,0,995275,690480,36517,0,0,653963,304795,290037,89794,0,0,1319,6103,0,0,183023,9798,12359,959,959,0,0,0,7498,0,19,3883,0,0,2399,0,0,0,0,0,0,0,0
186,3834,  СО ПОМОЩЬ,Санкт-Петербург,858922,5320,0,0,0,0,858922,125716,41201,3492,0,84515,733206,378537,14483,0,0,4842,18060,321,222,336775,4056,299383,1825,1825,0,0,0,134,0,322,291632,5470,3769,51517,0,0,0,0,0,0,0,0
187,1208,  СОГАЗ,Москва,158075416,0,0,0,0,0,134866986,58848935,5991475,0,0,52857460,76018051,68025732,7646327,429019,3553170,648550,2662799,78933,48457,51451255,1555679,5212056,87616,87616,0,0,918557,287896,819836,631803,2427176,39172,2417280,362983,6622518,6622518,0,16585912,14821904,930951,833057,0
188,3230,  СОГАЗ-МЕД,Москва,209093,0,0,0,0,0,209093,209093,0,0,0,209093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,1307,  СОГЛАСИЕ,Москва,32898469,819309,0,0,0,0,23854571,4307832,1523846,0,0,2783986,19546739,17428497,13600638,79294,14190,546423,650291,239165,189268,1800355,498141,1457002,833247,197774,635473,1511,10161,221157,6572,7742,357172,19440,374280,286960,0,0,0,9283719,9005298,105222,173199,0
